feature_id,rank,transformation,count,pattern_type
2.36,0,2.36→1.89,2,changes
2.36,0,2.36→1.80,2,changes
2.36,0,2.36→1.62,2,changes
2.36,0,2.36→1.91,2,changes
2.36,0,2.36→2.08,2,changes
2.36,0,2.36→2.33,1,changes
2.36,0,2.36→1.57,1,changes
2.36,0,2.36→1.88,1,changes
2.36,0,2.36→1.50,1,changes
2.36,0,2.36→2.10,1,changes
2.36,0,2.36→2.25,1,changes
2.36,0,2.36→1.90,1,changes
2.36,0,2.36→2.12,1,changes
2.36,0,2.36→2.11,1,changes
2.36,0,2.36→2.30,1,changes
2.36,0,2.36→2.09,1,changes
2.36,0,2.36→2.22,1,changes
2.36,0,2.36→2.15,1,changes
2.36,0,2.36→1.79,1,changes
2.36,0,2.36→2.17,1,changes
2.36,0,2.36→1.85,1,changes
2.38,0,2.38→2.00,5,changes
2.38,0,2.38→1.80,2,changes
2.38,0,2.38→2.29,2,changes
2.38,0,2.38→2.12,2,changes
2.38,0,2.38→1.73,1,changes
2.38,0,2.38→2.36,1,changes
2.38,0,2.38→3.46,1,changes
2.38,0,2.38→2.31,1,changes
2.38,0,2.38→2.73,1,changes
2.38,0,2.38→2.67,1,changes
2.38,0,2.38→1.82,1,changes
2.38,0,2.38→2.17,1,changes
2.38,0,2.38→2.50,1,changes
2.38,0,2.38→1.88,1,changes
2.39,0,2.39→2.14,1,changes
2.40,0,2.40→1.75,6,changes
2.40,0,2.40→2.17,1,changes
2.40,0,2.40→1.58,1,changes
2.40,0,2.40→1.91,1,changes
2.40,0,2.40→1.50,1,changes
2.40,0,2.40→2.45,1,changes
2.40,0,2.40→1.92,1,changes
2.40,0,2.40→1.60,1,changes
2.40,0,2.40→1.71,1,changes
2.40,0,2.40→1.57,1,changes
2.40,0,2.40→1.80,1,changes
2.40,0,2.40→1.62,1,changes
2.40,0,2.40→2.12,1,changes
2.40,0,2.40→2.22,1,changes
2.40,0,2.40→1.93,1,changes
2.40,0,2.40→2.20,1,changes
2.40,0,2.40→2.00,1,changes
2.40,0,2.40→2.56,1,changes
2.40,0,2.40→2.10,1,changes
2.40,0,2.40→2.11,1,changes
2.40,0,2.40→1.90,1,changes
2.42,0,2.42→2.00,2,changes
2.42,0,2.42→2.18,2,changes
2.42,0,2.42→1.89,1,changes
2.42,0,2.42→2.33,1,changes
2.42,0,2.42→1.86,1,changes
2.42,0,2.42→1.73,1,changes
2.42,0,2.42→1.67,1,changes
2.42,0,2.42→1.80,1,changes
2.42,0,2.42→1.70,1,changes
2.42,0,2.42→2.11,1,changes
2.42,0,2.42→1.50,1,changes
2.42,0,2.42→2.38,1,changes
2.42,0,2.42→1.92,1,changes
2.42,0,2.42→2.70,1,changes
2.42,0,2.42→1.88,1,changes
2.42,0,2.42→1.78,1,changes
2.42,0,2.42→1.57,1,changes
2.43,0,2.43→1.82,2,changes
2.43,0,2.43→1.60,2,changes
2.43,0,2.43→2.60,1,changes
2.43,0,2.43→1.80,1,changes
2.43,0,2.43→1.67,1,changes
2.43,0,2.43→2.55,1,changes
2.43,0,2.43→1.56,1,changes
2.43,0,2.43→2.20,1,changes
2.43,0,2.43→1.86,1,changes
2.43,0,2.43→2.07,1,changes
2.43,0,2.43→1.89,1,changes
2.43,0,2.43→2.17,1,changes
2.44,0,2.44→2.25,3,changes
2.44,0,2.44→1.50,2,changes
2.44,0,2.44→1.92,2,changes
2.44,0,2.44→2.33,2,changes
2.44,0,2.44→2.00,1,changes
2.44,0,2.44→2.22,1,changes
2.44,0,2.44→2.20,1,changes
2.44,0,2.44→1.91,1,changes
2.44,0,2.44→2.11,1,changes
2.45,0,2.45→2.00,2,changes
2.45,0,2.45→2.10,2,changes
2.45,0,2.45→2.20,2,changes
2.45,0,2.45→1.89,1,changes
2.45,0,2.45→1.62,1,changes
2.45,0,2.45→2.43,1,changes
2.45,0,2.45→1.90,1,changes
2.45,0,2.45→1.88,1,changes
2.45,0,2.45→1.50,1,changes
2.45,0,2.45→1.80,1,changes
2.45,0,2.45→2.40,1,changes
2.46,0,2.46→2.08,2,changes
2.46,0,2.46→1.89,1,changes
2.46,0,2.46→1.56,1,changes
2.46,0,2.46→1.91,1,changes
2.46,0,2.46→2.09,1,changes
2.46,0,2.46→1.80,1,changes
2.46,0,2.46→1.78,1,changes
2.46,0,2.46→1.57,1,changes
2.46,0,2.46→1.75,1,changes
2.46,0,2.46→2.11,1,changes
2.46,0,2.46→2.15,1,changes
2.47,0,2.47→2.19,2,changes
2.47,0,2.47→1.64,1,changes
2.47,0,2.47→1.71,1,changes
2.47,0,2.47→1.54,1,changes
2.47,0,2.47→4.07,1,changes
2.47,0,2.47→2.18,1,changes
2.47,0,2.47→1.91,1,changes
2.47,0,2.47→1.78,1,changes
2.47,0,2.47→1.70,1,changes
2.48,0,2.48→2.15,1,changes
2.50,0,2.50→1.88,4,changes
2.50,0,2.50→2.00,3,changes
2.50,0,2.50→1.67,3,changes
2.50,0,2.50→1.80,2,changes
2.50,0,2.50→1.71,2,changes
2.50,0,2.50→1.92,1,changes
2.50,0,2.50→2.38,1,changes
2.50,0,2.50→1.79,1,changes
2.50,0,2.50→1.86,1,changes
2.50,0,2.50→1.91,1,changes
2.50,0,2.50→2.82,1,changes
2.50,0,2.50→1.89,1,changes
2.50,0,2.50→1.90,1,changes
2.50,0,2.50→1.57,1,changes
2.50,0,2.50→1.85,1,changes
2.50,0,2.50→2.11,1,changes
2.50,0,2.50→2.33,1,changes
2.50,0,2.50→2.29,1,changes
2.50,0,2.50→2.44,1,changes
2.50,0,2.50→1.93,1,changes
2.50,0,2.50→2.43,1,changes
2.50,0,2.50→2.22,1,changes
2.50,0,2.50→1.75,1,changes
2.50,0,2.50→2.14,1,changes
2.53,0,2.53→1.77,1,changes
2.53,0,2.53→2.54,1,changes
2.53,0,2.53→2.00,1,changes
2.53,0,2.53→1.73,1,changes
2.53,0,2.53→2.60,1,changes
2.53,0,2.53→2.20,1,changes
2.53,0,2.53→1.90,1,changes
2.53,0,2.53→2.08,1,changes
2.53,0,2.53→1.82,1,changes
2.53,0,2.53→1.78,1,changes
2.53,0,2.53→1.86,1,changes
2.54,0,2.54→1.89,2,changes
2.54,0,2.54→2.33,2,changes
2.54,0,2.54→1.75,1,changes
2.54,0,2.54→1.91,1,changes
2.54,0,2.54→2.67,1,changes
2.54,0,2.54→2.91,1,changes
2.54,0,2.54→2.20,1,changes
2.54,0,2.54→1.64,1,changes
2.54,0,2.54→2.55,1,changes
2.54,0,2.54→1.78,1,changes
2.54,0,2.54→2.11,1,changes
2.54,0,2.54→2.12,1,changes
2.54,0,2.54→2.14,1,changes
2.55,0,2.55→1.88,1,changes
2.55,0,2.55→2.33,1,changes
2.55,0,2.55→1.78,1,changes
2.55,0,2.55→2.25,1,changes
2.55,0,2.55→2.20,1,changes
2.55,0,2.55→1.89,1,changes
2.56,0,2.56→2.36,2,changes
2.56,0,2.56→1.75,2,changes
2.56,0,2.56→1.77,1,changes
2.56,0,2.56→1.64,1,changes
2.56,0,2.56→2.00,1,changes
2.56,0,2.56→2.30,1,changes
2.56,0,2.56→2.33,1,changes
2.56,0,2.56→2.08,1,changes
2.56,0,2.56→1.67,1,changes
2.56,0,2.56→1.71,1,changes
2.56,0,2.56→1.80,1,changes
2.56,0,2.56→1.88,1,changes
2.56,0,2.56→1.83,1,changes
2.56,0,2.56→2.12,1,changes
2.56,0,2.56→2.50,1,changes
2.56,0,2.56→2.20,1,changes
2.56,0,2.56→2.09,1,changes
2.57,0,2.57→1.67,2,changes
2.57,0,2.57→1.90,2,changes
2.57,0,2.57→2.20,2,changes
2.57,0,2.57→2.30,1,changes
2.57,0,2.57→2.10,1,changes
2.57,0,2.57→1.73,1,changes
2.57,0,2.57→1.91,1,changes
2.57,0,2.57→2.17,1,changes
2.57,0,2.57→1.33,1,changes
2.57,0,2.57→1.75,1,changes
2.57,0,2.57→2.40,1,changes
2.57,0,2.57→1.89,1,changes
2.57,0,2.57→2.00,1,changes
2.58,0,2.58→2.00,3,changes
2.58,0,2.58→2.30,1,changes
2.58,0,2.58→1.89,1,changes
2.58,0,2.58→2.11,1,changes
2.58,0,2.58→1.29,1,changes
2.58,0,2.58→2.18,1,changes
2.59,0,2.59→1.85,1,changes
2.59,0,2.59→2.11,1,changes
2.59,0,2.59→1.75,1,changes
2.59,0,2.59→1.91,1,changes
2.60,0,2.60→2.44,2,changes
2.60,0,2.60→2.20,1,changes
2.60,0,2.60→2.38,1,changes
2.60,0,2.60→1.90,1,changes
2.60,0,2.60→1.71,1,changes
2.60,0,2.60→1.91,1,changes
2.60,0,2.60→2.42,1,changes
2.60,0,2.60→1.62,1,changes
2.60,0,2.60→1.86,1,changes
2.60,0,2.60→2.29,1,changes
2.61,0,2.61→1.93,1,changes
2.61,0,2.61→1.77,1,changes
2.61,0,2.61→2.25,1,changes
2.62,0,2.62→2.30,1,changes
2.62,0,2.62→1.82,1,changes
2.62,0,2.62→2.00,1,changes
2.62,0,2.62→1.86,1,changes
2.62,0,2.62→2.50,1,changes
2.62,0,2.62→1.89,1,changes
2.62,0,2.62→1.79,1,changes
2.62,0,2.62→2.53,1,changes
2.62,0,2.62→2.10,1,changes
2.62,0,2.62→1.93,1,changes
2.62,0,2.62→2.11,1,changes
2.62,0,2.62→1.60,1,changes
2.62,0,2.62→1.73,1,changes
2.62,0,2.62→2.40,1,changes
2.62,0,2.62→2.43,1,changes
2.62,0,2.62→2.22,1,changes
2.62,0,2.62→2.29,1,changes
2.62,0,2.62→2.18,1,changes
2.62,0,2.62→2.12,1,changes
2.62,0,2.62→2.67,1,changes
2.62,0,2.62→2.08,1,changes
2.64,0,2.64→2.22,2,changes
2.64,0,2.64→2.25,1,changes
2.64,0,2.64→1.62,1,changes
2.64,0,2.64→2.42,1,changes
2.64,0,2.64→2.83,1,changes
2.64,0,2.64→1.88,1,changes
2.64,0,2.64→2.20,1,changes
2.64,0,2.64→1.86,1,changes
2.64,0,2.64→2.60,1,changes
2.64,0,2.64→2.11,1,changes
2.64,0,2.64→1.71,1,changes
2.64,0,2.64→1.80,1,changes
2.64,0,2.64→2.10,1,changes
2.64,0,2.64→2.40,1,changes
2.67,0,2.67→2.00,6,changes
2.67,0,2.67→1.78,3,changes
2.67,0,2.67→1.80,2,changes
2.67,0,2.67→1.82,1,changes
2.67,0,2.67→1.60,1,changes
2.67,0,2.67→2.47,1,changes
2.67,0,2.67→2.33,1,changes
2.67,0,2.67→3.36,1,changes
2.67,0,2.67→2.10,1,changes
2.68,0,2.68→2.50,1,changes
2.69,0,2.69→2.00,3,changes
2.69,0,2.69→2.17,1,changes
2.69,0,2.69→2.58,1,changes
2.69,0,2.69→2.95,1,changes
2.69,0,2.69→2.50,1,changes
2.70,0,2.70→3.12,1,changes
2.70,0,2.70→1.80,1,changes
2.71,0,2.71→3.27,3,changes
2.71,0,2.71→2.08,2,changes
2.71,0,2.71→1.90,2,changes
2.71,0,2.71→2.67,1,changes
2.71,0,2.71→1.92,1,changes
2.71,0,2.71→1.80,1,changes
2.71,0,2.71→2.10,1,changes
2.71,0,2.71→1.87,1,changes
2.71,0,2.71→1.78,1,changes
2.71,0,2.71→2.92,1,changes
2.71,0,2.71→3.25,1,changes
2.71,0,2.71→2.22,1,changes
2.71,0,2.71→2.12,1,changes
2.71,0,2.71→1.89,1,changes
2.71,0,2.71→2.43,1,changes
2.71,0,2.71→2.58,1,changes
2.73,0,2.73→2.00,3,changes
2.73,0,2.73→1.80,2,changes
2.73,0,2.73→2.22,1,changes
2.73,0,2.73→1.44,1,changes
2.73,0,2.73→2.62,1,changes
2.73,0,2.73→2.10,1,changes
2.73,0,2.73→2.42,1,changes
2.73,0,2.73→1.91,1,changes
2.73,0,2.73→2.08,1,changes
2.73,0,2.73→1.82,1,changes
2.73,0,2.73→1.75,1,changes
2.73,0,2.73→2.17,1,changes
2.74,0,2.74→2.56,1,changes
2.74,0,2.74→2.31,1,changes
2.74,0,2.74→2.14,1,changes
2.74,0,2.74→1.87,1,changes
2.74,0,2.74→2.00,1,changes
2.75,0,2.75→2.00,2,changes
2.75,0,2.75→1.82,2,changes
2.75,0,2.75→1.91,2,changes
2.75,0,2.75→1.78,1,changes
2.75,0,2.75→2.46,1,changes
2.75,0,2.75→1.30,1,changes
2.75,0,2.75→1.89,1,changes
2.75,0,2.75→2.17,1,changes
2.75,0,2.75→2.33,1,changes
2.75,0,2.75→1.80,1,changes
2.76,0,2.76→1.74,1,changes
2.76,0,2.76→2.85,1,changes
2.76,0,2.76→1.83,1,changes
2.76,0,2.76→2.40,1,changes
2.76,0,2.76→1.73,1,changes
2.77,0,2.77→2.00,2,changes
2.77,0,2.77→2.18,1,changes
2.77,0,2.77→1.82,1,changes
2.77,0,2.77→2.40,1,changes
2.77,0,2.77→2.29,1,changes
2.77,0,2.77→1.90,1,changes
2.78,0,2.78→1.50,2,changes
2.78,0,2.78→2.33,1,changes
2.78,0,2.78→1.80,1,changes
2.78,0,2.78→2.10,1,changes
2.78,0,2.78→1.77,1,changes
2.79,0,2.79→1.91,1,changes
2.79,0,2.79→2.00,1,changes
2.79,0,2.79→2.20,1,changes
2.79,0,2.79→2.08,1,changes
2.79,0,2.79→2.17,1,changes
2.79,0,2.79→1.92,1,changes
2.80,0,2.80→2.00,2,changes
2.80,0,2.80→1.83,1,changes
2.80,0,2.80→1.94,1,changes
2.80,0,2.80→2.20,1,changes
2.80,0,2.80→2.55,1,changes
2.80,0,2.80→2.25,1,changes
2.81,0,2.81→2.46,1,changes
2.81,0,2.81→1.85,1,changes
2.81,0,2.81→2.57,1,changes
2.81,0,2.81→2.27,1,changes
2.82,0,2.82→2.00,3,changes
2.82,0,2.82→2.83,1,changes
2.82,0,2.82→2.18,1,changes
2.82,0,2.82→1.88,1,changes
2.82,0,2.82→2.92,1,changes
2.82,0,2.82→2.73,1,changes
2.82,0,2.82→2.10,1,changes
2.82,0,2.82→1.71,1,changes
2.82,0,2.82→2.60,1,changes
2.83,0,2.83→2.00,2,changes
2.83,0,2.83→2.20,1,changes
2.83,0,2.83→2.40,1,changes
2.83,0,2.83→2.39,1,changes
2.83,0,2.83→1.71,1,changes
2.83,0,2.83→1.91,1,changes
2.83,0,2.83→2.11,1,changes
2.83,0,2.83→2.46,1,changes
2.84,0,2.84→3.00,1,changes
2.85,0,2.85→1.90,3,changes
2.85,0,2.85→2.00,2,changes
2.85,0,2.85→1.89,1,changes
2.85,0,2.85→2.22,1,changes
2.85,0,2.85→2.10,1,changes
2.85,0,2.85→1.67,1,changes
2.85,0,2.85→2.09,1,changes
2.85,0,2.85→2.82,1,changes
2.86,0,2.86→3.53,1,changes
2.86,0,2.86→3.78,1,changes
2.86,0,2.86→1.62,1,changes
2.86,0,2.86→2.00,1,changes
2.86,0,2.86→2.45,1,changes
2.86,0,2.86→2.62,1,changes
2.86,0,2.86→1.89,1,changes
2.86,0,2.86→2.58,1,changes
2.86,0,2.86→2.11,1,changes
2.86,0,2.86→2.57,1,changes
2.87,0,2.87→2.46,2,changes
2.87,0,2.87→2.36,1,changes
2.87,0,2.87→1.85,1,changes
2.87,0,2.87→1.88,1,changes
2.87,0,2.87→2.53,1,changes
2.87,0,2.87→2.18,1,changes
2.87,0,2.87→1.92,1,changes
2.87,0,2.87→2.17,1,changes
2.88,0,2.88→2.00,2,changes
2.88,0,2.88→1.91,1,changes
2.88,0,2.88→1.83,1,changes
2.88,0,2.88→2.29,1,changes
2.88,0,2.88→2.25,1,changes
2.88,0,2.88→3.50,1,changes
2.88,0,2.88→1.70,1,changes
2.88,0,2.88→2.27,1,changes
2.88,0,2.88→2.08,1,changes
2.88,0,2.88→2.92,1,changes
2.88,0,2.88→2.55,1,changes
2.88,0,2.88→1.67,1,changes
2.89,0,2.89→2.53,2,changes
2.89,0,2.89→2.36,1,changes
2.89,0,2.89→2.08,1,changes
2.89,0,2.89→2.77,1,changes
2.89,0,2.89→2.14,1,changes
2.89,0,2.89→1.85,1,changes
2.89,0,2.89→2.00,1,changes
2.89,0,2.89→2.50,1,changes
2.90,0,2.90→1.88,1,changes
2.90,0,2.90→2.57,1,changes
2.90,0,2.90→2.12,1,changes
2.90,0,2.90→1.89,1,changes
2.90,0,2.90→2.00,1,changes
2.91,0,2.91→3.00,2,changes
2.91,0,2.91→2.17,1,changes
2.91,0,2.91→1.43,1,changes
2.91,0,2.91→2.00,1,changes
2.92,0,2.92→1.88,2,changes
2.92,0,2.92→2.11,1,changes
2.92,0,2.92→2.62,1,changes
2.92,0,2.92→2.50,1,changes
2.92,0,2.92→2.14,1,changes
2.92,0,2.92→2.12,1,changes
2.92,0,2.92→2.91,1,changes
2.92,0,2.92→2.64,1,changes
2.93,0,2.93→2.08,3,changes
2.93,0,2.93→3.00,1,changes
2.93,0,2.93→1.80,1,changes
2.93,0,2.93→2.50,1,changes
2.93,0,2.93→2.17,1,changes
2.93,0,2.93→2.33,1,changes
2.93,0,2.93→2.31,1,changes
2.93,0,2.93→2.10,1,changes
2.93,0,2.93→3.50,1,changes
2.93,0,2.93→3.55,1,changes
2.93,0,2.93→1.89,1,changes
2.93,0,2.93→2.18,1,changes
2.93,0,2.93→2.64,1,changes
2.94,0,2.94→2.36,2,changes
2.94,0,2.94→1.83,2,changes
2.94,0,2.94→2.20,1,changes
2.94,0,2.94→2.08,1,changes
2.94,0,2.94→2.27,1,changes
2.94,0,2.94→2.38,1,changes
2.94,0,2.94→2.43,1,changes
2.94,0,2.94→2.12,1,changes
2.94,0,2.94→2.56,1,changes
2.94,0,2.94→2.71,1,changes
2.94,0,2.94→2.23,1,changes
2.94,0,2.94→2.17,1,changes
2.94,0,2.94→2.92,1,changes
2.94,0,2.94→1.82,1,changes
2.94,0,2.94→1.93,1,changes
2.95,0,2.95→2.36,1,changes
2.95,0,2.95→2.20,1,changes
2.95,0,2.95→2.25,1,changes
2.95,0,2.95→1.85,1,changes
20,0,20→17,9,changes
20,0,20→13,8,changes
20,0,20→18,7,changes
20,0,20→16,5,changes
20,0,20→15,4,changes
20,0,20→19,4,changes
20,0,20→22,2,changes
20,0,20→14,1,changes
20,0,20→12,1,changes
20,0,20→23,1,changes
20,0,20→11,1,changes
20,0,20→32,1,changes
20,0,20→21,1,changes
21,0,21→19,6,changes
21,0,21→16,6,changes
21,0,21→17,5,changes
21,0,21→18,3,changes
21,0,21→20,3,changes
21,0,21→15,2,changes
21,0,21→14,2,changes
21,0,21→22,2,changes
21,0,21→13,1,changes
21,0,21→26,1,changes
21,0,21→11,1,changes
22,0,22→18,10,changes
22,0,22→20,8,changes
22,0,22→19,8,changes
22,0,22→21,6,changes
22,0,22→16,5,changes
22,0,22→17,5,changes
22,0,22→15,2,changes
22,0,22→13,1,changes
22,0,22→14,1,changes
22,0,22→24,1,changes
23,0,23→19,10,changes
23,0,23→22,7,changes
23,0,23→20,6,changes
23,0,23→17,5,changes
23,0,23→18,3,changes
23,0,23→16,3,changes
23,0,23→21,3,changes
23,0,23→24,2,changes
23,0,23→31,1,changes
23,0,23→14,1,changes
24,0,24→20,9,changes
24,0,24→22,9,changes
24,0,24→19,6,changes
24,0,24→21,6,changes
24,0,24→17,4,changes
24,0,24→18,4,changes
24,0,24→16,4,changes
24,0,24→23,3,changes
24,0,24→27,1,changes
24,0,24→41,1,changes
24,0,24→30,1,changes
24,0,24→14,1,changes
24,0,24→25,1,changes
25,0,25→21,11,changes
25,0,25→20,10,changes
25,0,25→22,8,changes
25,0,25→18,6,changes
25,0,25→23,6,changes
25,0,25→19,5,changes
25,0,25→24,4,changes
25,0,25→16,3,changes
25,0,25→17,2,changes
25,0,25→39,1,changes
25,0,25→27,1,changes
25,0,25→13,1,changes
25,0,25→15,1,changes
25,0,25→28,1,changes
25,0,25→14,1,changes
25,0,25→26,1,changes
26,0,26→20,14,changes
26,0,26→23,9,changes
26,0,26→22,8,changes
26,0,26→19,7,changes
26,0,26→24,7,changes
26,0,26→21,4,changes
26,0,26→18,3,changes
26,0,26→17,2,changes
26,0,26→16,1,changes
27,0,27→23,18,changes
27,0,27→22,13,changes
27,0,27→21,11,changes
27,0,27→24,8,changes
27,0,27→26,6,changes
27,0,27→25,5,changes
27,0,27→18,2,changes
27,0,27→20,2,changes
27,0,27→29,2,changes
27,0,27→17,1,changes
27,0,27→31,1,changes
27,0,27→33,1,changes
27,0,27→15,1,changes
27,0,27→28,1,changes
28,0,28→22,15,changes
28,0,28→23,14,changes
28,0,28→24,13,changes
28,0,28→20,6,changes
28,0,28→21,5,changes
28,0,28→25,4,changes
28,0,28→27,3,changes
28,0,28→26,3,changes
28,0,28→19,3,changes
28,0,28→37,2,changes
28,0,28→29,1,changes
28,0,28→35,1,changes
28,0,28→33,1,changes
28,0,28→31,1,changes
28,0,28→18,1,changes
28,0,28→17,1,changes
29,0,29→24,11,changes
29,0,29→25,11,changes
29,0,29→21,7,changes
29,0,29→23,6,changes
29,0,29→28,5,changes
29,0,29→22,5,changes
29,0,29→20,4,changes
29,0,29→26,3,changes
29,0,29→27,2,changes
29,0,29→32,2,changes
29,0,29→36,2,changes
29,0,29→19,2,changes
29,0,29→18,1,changes
29,0,29→31,1,changes
29,0,29→33,1,changes
29,0,29→35,1,changes
3,0,3→2,58,changes
3,0,3→12,2,changes
3,0,3→4,2,changes
3,0,3→14,1,changes
3,0,3→7,1,changes
3.00,0,3.00→2.00,3,changes
3.00,0,3.00→1.91,3,changes
3.00,0,3.00→1.70,2,changes
3.00,0,3.00→2.09,2,changes
3.00,0,3.00→2.27,2,changes
3.00,0,3.00→2.55,2,changes
3.00,0,3.00→2.38,2,changes
3.00,0,3.00→2.29,2,changes
3.00,0,3.00→1.92,1,changes
3.00,0,3.00→2.46,1,changes
3.00,0,3.00→1.90,1,changes
3.00,0,3.00→2.85,1,changes
3.00,0,3.00→2.50,1,changes
3.00,0,3.00→2.45,1,changes
3.00,0,3.00→2.30,1,changes
3.00,0,3.00→2.43,1,changes
3.00,0,3.00→2.71,1,changes
3.00,0,3.00→2.40,1,changes
3.00,0,3.00→2.75,1,changes
3.00,0,3.00→2.94,1,changes
3.00,0,3.00→2.60,1,changes
3.00,0,3.00→2.93,1,changes
3.00,0,3.00→1.67,1,changes
3.00,0,3.00→1.89,1,changes
3.00,0,3.00→2.67,1,changes
3.00,0,3.00→2.73,1,changes
3.00,0,3.00→2.36,1,changes
3.00,0,3.00→4.18,1,changes
3.00,0,3.00→2.08,1,changes
3.00,0,3.00→2.42,1,changes
3.00,0,3.00→1.86,1,changes
3.00,0,3.00→2.18,1,changes
3.00,0,3.00→2.17,1,changes
3.00,0,3.00→2.31,1,changes
3.00,0,3.00→3.22,1,changes
3.00,0,3.00→2.64,1,changes
3.03,0,3.03→3.11,1,changes
3.05,0,3.05→2.60,1,changes
3.05,0,3.05→2.42,1,changes
3.06,0,3.06→1.50,1,changes
3.06,0,3.06→1.89,1,changes
3.06,0,3.06→2.55,1,changes
3.06,0,3.06→1.70,1,changes
3.06,0,3.06→2.00,1,changes
3.07,0,3.07→2.11,1,changes
3.07,0,3.07→2.91,1,changes
3.07,0,3.07→2.67,1,changes
3.07,0,3.07→2.45,1,changes
3.07,0,3.07→2.08,1,changes
3.07,0,3.07→2.30,1,changes
3.07,0,3.07→2.17,1,changes
3.07,0,3.07→2.69,1,changes
3.07,0,3.07→2.36,1,changes
3.07,0,3.07→2.00,1,changes
3.08,0,3.08→1.90,2,changes
3.08,0,3.08→2.10,2,changes
3.08,0,3.08→2.38,1,changes
3.08,0,3.08→1.83,1,changes
3.08,0,3.08→2.78,1,changes
3.08,0,3.08→3.14,1,changes
3.08,0,3.08→2.30,1,changes
3.09,0,3.09→2.22,1,changes
3.09,0,3.09→2.12,1,changes
3.10,0,3.10→2.00,2,changes
3.10,0,3.10→2.31,1,changes
3.10,0,3.10→2.11,1,changes
3.11,0,3.11→2.06,1,changes
3.11,0,3.11→2.62,1,changes
3.11,0,3.11→2.42,1,changes
3.11,0,3.11→2.33,1,changes
3.12,0,3.12→2.31,1,changes
3.12,0,3.12→2.20,1,changes
3.12,0,3.12→2.89,1,changes
3.12,0,3.12→2.00,1,changes
3.12,0,3.12→2.54,1,changes
3.12,0,3.12→3.31,1,changes
3.12,0,3.12→2.57,1,changes
3.13,0,3.13→2.09,2,changes
3.13,0,3.13→1.92,1,changes
3.13,0,3.13→2.30,1,changes
3.14,0,3.14→2.00,1,changes
3.14,0,3.14→1.91,1,changes
3.14,0,3.14→2.27,1,changes
3.14,0,3.14→2.33,1,changes
3.14,0,3.14→2.20,1,changes
3.14,0,3.14→2.25,1,changes
3.14,0,3.14→2.30,1,changes
3.14,0,3.14→2.44,1,changes
3.15,0,3.15→2.18,1,changes
3.15,0,3.15→2.80,1,changes
3.15,0,3.15→2.89,1,changes
3.15,0,3.15→2.60,1,changes
3.16,0,3.16→3.12,1,changes
3.17,0,3.17→2.55,1,changes
3.17,0,3.17→2.11,1,changes
3.17,0,3.17→2.60,1,changes
3.17,0,3.17→2.40,1,changes
3.17,0,3.17→1.75,1,changes
3.18,0,3.18→2.58,1,changes
3.19,0,3.19→2.30,1,changes
3.19,0,3.19→1.93,1,changes
3.19,0,3.19→2.88,1,changes
3.19,0,3.19→2.14,1,changes
3.20,0,3.20→2.25,2,changes
3.20,0,3.20→2.00,1,changes
3.20,0,3.20→2.27,1,changes
3.20,0,3.20→1.60,1,changes
3.20,0,3.20→2.55,1,changes
3.20,0,3.20→4.11,1,changes
3.20,0,3.20→1.88,1,changes
3.20,0,3.20→2.64,1,changes
3.21,0,3.21→2.00,1,changes
3.21,0,3.21→2.10,1,changes
3.22,0,3.22→2.00,2,changes
3.22,0,3.22→2.42,1,changes
3.22,0,3.22→2.29,1,changes
3.22,0,3.22→2.27,1,changes
3.23,0,3.23→2.36,1,changes
3.23,0,3.23→2.73,1,changes
3.23,0,3.23→2.40,1,changes
3.23,0,3.23→2.33,1,changes
3.23,0,3.23→2.43,1,changes
3.24,0,3.24→2.08,2,changes
3.24,0,3.24→1.86,2,changes
3.24,0,3.24→2.23,1,changes
3.24,0,3.24→2.44,1,changes
3.24,0,3.24→2.42,1,changes
3.24,0,3.24→2.00,1,changes
3.24,0,3.24→2.87,1,changes
3.24,0,3.24→1.91,1,changes
3.25,0,3.25→2.55,1,changes
3.25,0,3.25→2.18,1,changes
3.25,0,3.25→2.13,1,changes
3.25,0,3.25→2.35,1,changes
3.25,0,3.25→2.50,1,changes
3.25,0,3.25→1.92,1,changes
3.25,0,3.25→2.47,1,changes
3.25,0,3.25→2.70,1,changes
3.25,0,3.25→2.00,1,changes
3.27,0,3.27→2.62,2,changes
3.27,0,3.27→2.73,1,changes
3.27,0,3.27→2.20,1,changes
3.27,0,3.27→2.90,1,changes
3.27,0,3.27→2.58,1,changes
3.27,0,3.27→2.00,1,changes
3.28,0,3.28→2.17,1,changes
3.28,0,3.28→1.80,1,changes
3.28,0,3.28→1.73,1,changes
3.29,0,3.29→2.33,1,changes
3.29,0,3.29→1.86,1,changes
3.29,0,3.29→2.86,1,changes
3.29,0,3.29→2.11,1,changes
3.29,0,3.29→2.36,1,changes
3.29,0,3.29→2.30,1,changes
3.29,0,3.29→1.93,1,changes
3.31,0,3.31→2.00,2,changes
3.31,0,3.31→2.20,1,changes
3.31,0,3.31→1.92,1,changes
3.31,0,3.31→2.08,1,changes
3.31,0,3.31→2.40,1,changes
3.32,0,3.32→1.83,2,changes
3.32,0,3.32→2.43,1,changes
3.32,0,3.32→2.81,1,changes
3.33,0,3.33→2.77,1,changes
3.33,0,3.33→2.13,1,changes
3.33,0,3.33→2.00,1,changes
3.33,0,3.33→2.44,1,changes
3.33,0,3.33→2.67,1,changes
3.33,0,3.33→2.38,1,changes
3.33,0,3.33→1.88,1,changes
