feature_id,canonical_value,headline_value,transformation,count,percentage
DEP-REL-CHG,det,compound,det→compound,272,2.7496967246259603
DEP-REL-CHG,nsubj,root,nsubj→root,212,2.1431459765467045
DEP-REL-CHG,aux,root,aux→root,176,1.7792155276991506
DEP-REL-CHG,case,obl,case→obl,167,1.6882329154872624
DEP-REL-CHG,case,compound,case→compound,153,1.5467044076021028
DEP-REL-CHG,root,case,root→case,143,1.44561261625556
DEP-REL-CHG,det,nsubj,det→nsubj,136,1.3748483623129801
DEP-REL-CHG,case,nmod,case→nmod,135,1.3647391831783258
DEP-REL-CHG,det,case,det→case,115,1.1625556004852404
DEP-REL-CHG,obl,punct,obl→punct,107,1.0816821674080066
DEP-REL-CHG,obj,case,obj→case,106,1.0715729882733522
DEP-REL-CHG,root,obj,root→obj,104,1.0513546300040437
DEP-REL-CHG,compound,nsubj,compound→nsubj,104,1.0513546300040437
DEP-REL-CHG,det,amod,det→amod,94,0.950262838657501
DEP-REL-CHG,case,punct,case→punct,86,0.8693894055802669
DEP-REL-CHG,punct,compound,punct→compound,84,0.8491710473109584
DEP-REL-CHG,case,amod,case→amod,84,0.8491710473109584
DEP-REL-CHG,compound,obj,compound→obj,83,0.8390618681763041
DEP-REL-CHG,compound,case,compound→case,81,0.8188435099069956
DEP-REL-CHG,case,root,case→root,80,0.8087343307723414
DEP-REL-CHG,det,obl,det→obl,78,0.7885159725030328
DEP-REL-CHG,compound,punct,compound→punct,76,0.7682976142337242
DEP-REL-CHG,root,compound,root→compound,75,0.75818843509907
DEP-REL-CHG,det,obj,det→obj,73,0.7379700768297615
DEP-REL-CHG,det,punct,det→punct,72,0.7278608976951072
DEP-REL-CHG,det,root,det→root,72,0.7278608976951072
DEP-REL-CHG,nsubj,case,nsubj→case,71,0.7177517185604528
DEP-REL-CHG,compound,obl,compound→obl,66,0.6672058228871816
DEP-REL-CHG,aux,mark,aux→mark,66,0.6672058228871816
DEP-REL-CHG,aux,case,aux→case,65,0.6570966437525273
DEP-REL-CHG,amod,compound,amod→compound,64,0.646987464617873
DEP-REL-CHG,nsubj:pass,root,nsubj:pass→root,63,0.6368782854832188
DEP-REL-CHG,det,nmod,det→nmod,62,0.6267691063485645
DEP-REL-CHG,aux:pass,case,aux:pass→case,60,0.606550748079256
DEP-REL-CHG,nsubj,compound,nsubj→compound,60,0.606550748079256
DEP-REL-CHG,obl,case,obl→case,58,0.5863323898099474
DEP-REL-CHG,amod,nsubj,amod→nsubj,57,0.5762232106752931
DEP-REL-CHG,root,obl,root→obl,57,0.5762232106752931
DEP-REL-CHG,root,amod,root→amod,57,0.5762232106752931
DEP-REL-CHG,punct,amod,punct→amod,57,0.5762232106752931
DEP-REL-CHG,nmod:poss,case,nmod:poss→case,57,0.5762232106752931
DEP-REL-CHG,compound,root,compound→root,56,0.5661140315406389
DEP-REL-CHG,amod,case,amod→case,52,0.5256773150020219
DEP-REL-CHG,aux,obj,aux→obj,51,0.5155681358673675
DEP-REL-CHG,nsubj:pass,case,nsubj:pass→case,51,0.5155681358673675
DEP-REL-CHG,compound,nmod,compound→nmod,51,0.5155681358673675
DEP-REL-CHG,punct,case,punct→case,51,0.5155681358673675
DEP-REL-CHG,obj,obl,obj→obl,50,0.5054589567327133
DEP-REL-CHG,punct,nsubj,punct→nsubj,49,0.495349777598059
DEP-REL-CHG,nmod,case,nmod→case,46,0.4650222401940962
DEP-REL-CHG,mark,obj,mark→obj,46,0.4650222401940962
DEP-REL-CHG,root,nummod,root→nummod,44,0.44480388192478765
DEP-REL-CHG,root,mark,root→mark,43,0.43469470279013345
DEP-REL-CHG,aux,compound,aux→compound,42,0.4245855236554792
DEP-REL-CHG,nsubj,mark,nsubj→mark,42,0.4245855236554792
DEP-REL-CHG,obl,compound,obl→compound,42,0.4245855236554792
DEP-REL-CHG,obj,punct,obj→punct,42,0.4245855236554792
DEP-REL-CHG,nsubj,obj,nsubj→obj,41,0.4144763445208249
DEP-REL-CHG,punct,obj,punct→obj,41,0.4144763445208249
DEP-REL-CHG,mark,advcl,mark→advcl,39,0.3942579862515164
DEP-REL-CHG,amod,obj,amod→obj,39,0.3942579862515164
DEP-REL-CHG,mark,case,mark→case,38,0.3841488071168621
DEP-REL-CHG,punct,appos,punct→appos,38,0.3841488071168621
DEP-REL-CHG,obj,nmod,obj→nmod,37,0.3740396279822078
DEP-REL-CHG,punct,root,punct→root,37,0.3740396279822078
DEP-REL-CHG,root,punct,root→punct,37,0.3740396279822078
DEP-REL-CHG,nummod,compound,nummod→compound,37,0.3740396279822078
DEP-REL-CHG,case,nsubj,case→nsubj,36,0.3639304488475536
DEP-REL-CHG,nsubj:pass,nsubj,nsubj:pass→nsubj,36,0.3639304488475536
DEP-REL-CHG,obj,compound,obj→compound,36,0.3639304488475536
DEP-REL-CHG,obl,nmod,obl→nmod,35,0.35382126971289934
DEP-REL-CHG,aux:pass,root,aux:pass→root,34,0.34371209057824503
DEP-REL-CHG,nsubj,aux,nsubj→aux,34,0.34371209057824503
DEP-REL-CHG,case,nummod,case→nummod,34,0.34371209057824503
DEP-REL-CHG,aux,acl,aux→acl,34,0.34371209057824503
DEP-REL-CHG,amod,nmod,amod→nmod,33,0.3336029114435908
DEP-REL-CHG,amod,obl,amod→obl,33,0.3336029114435908
DEP-REL-CHG,compound,amod,compound→amod,32,0.3234937323089365
DEP-REL-CHG,mark,compound,mark→compound,32,0.3234937323089365
DEP-REL-CHG,nsubj,amod,nsubj→amod,32,0.3234937323089365
