feature_id,canonical_value,headline_value,transformation,count,percentage
TED-SIMPLE,10,10,10→10,997,96.42166344294004
TED-SIMPLE,1,1,1→1,13,1.2572533849129592
TED-SIMPLE,5,5,5→5,6,0.5802707930367506
TED-SIMPLE,9,9,9→9,4,0.3868471953578337
TED-SIMPLE,8,8,8→8,4,0.3868471953578337
TED-SIMPLE,7,7,7→7,3,0.2901353965183753
TED-SIMPLE,2,2,2→2,3,0.2901353965183753
TED-SIMPLE,6,6,6→6,2,0.19342359767891684
TED-SIMPLE,4,4,4→4,1,0.09671179883945842
TED-SIMPLE,3,3,3→3,1,0.09671179883945842
