feature_id,canonical_value,headline_value,transformation,count,percentage
CONST-MOV,CONST-FRONT,CONST-FRONT,CONST-FRONT→CONST-FRONT,10743,93.53939921636918
CONST-MOV,CONST-POST,CONST-POST,CONST-POST→CONST-POST,742,6.460600783630823
