feature_id,canonical_value,headline_value,transformation,count,percentage
CLAUSE-TYPE-CHG,Part,Fin,Part→Fin,1341,39.348591549295776
CLAUSE-TYPE-CHG,Fin,Inf,Fin→Inf,749,21.977699530516432
CLAUSE-TYPE-CHG,Fin,Part,Fin→Part,612,17.95774647887324
CLAUSE-TYPE-CHG,Inf,Fin,Inf→Fin,445,13.057511737089204
CLAUSE-TYPE-CHG,Fin,Ger,Fin→Ger,140,4.107981220657277
CLAUSE-TYPE-CHG,Ger,Fin,Ger→Fin,66,1.936619718309859
CLAUSE-TYPE-CHG,verbal,verbless,verbal→verbless,55,1.613849765258216
