feature_id,rank,transformation,count,pattern_type
nmod:poss,0,nmod:poss→nmod,12,changes
nmod:poss,0,nmod:poss→flat,10,changes
nmod:poss,0,nmod:poss→mark,10,changes
nmod:poss,0,nmod:poss→nsubj,10,changes
nmod:poss,0,nmod:poss→root,7,changes
nmod:poss,0,nmod:poss→appos,6,changes
nmod:poss,0,nmod:poss→advcl,5,changes
nmod:poss,0,nmod:poss→nummod,4,changes
nmod:poss,0,nmod:poss→advmod,4,changes
nmod:poss,0,nmod:poss→parataxis,2,changes
nmod:poss,0,nmod:poss→conj,2,changes
nmod:poss,0,nmod:poss→xcomp,2,changes
nmod:poss,0,nmod:poss→cc,1,changes
nmod:poss,0,nmod:poss→acl,1,changes
nmod:poss,0,nmod:poss→aux,1,changes
nmod:poss,0,nmod:poss→det,1,changes
nmod:poss,0,nmod:poss→cop,1,changes
nmod:unmarked,0,nmod:unmarked→punct,1,changes
nmod:unmarked,0,nmod:unmarked→obj,1,changes
nsubj,0,nsubj→root,272,changes
nsubj,0,nsubj→punct,90,changes
nsubj,0,nsubj→compound,87,changes
nsubj,0,nsubj→case,82,changes
nsubj,0,nsubj→obj,62,changes
nsubj,0,nsubj→advmod,42,changes
nsubj,0,nsubj→amod,42,changes
nsubj,0,nsubj→mark,41,changes
nsubj,0,nsubj→aux,34,changes
nsubj,0,nsubj→nmod:poss,31,changes
nsubj,0,nsubj→flat,26,changes
nsubj,0,nsubj→nmod,21,changes
nsubj,0,nsubj→acl:relcl,21,changes
nsubj,0,nsubj→nummod,20,changes
nsubj,0,nsubj→xcomp,19,changes
nsubj,0,nsubj→obl,18,changes
nsubj,0,nsubj→parataxis,16,changes
nsubj,0,nsubj→det,16,changes
nsubj,0,nsubj→appos,13,changes
nsubj,0,nsubj→acl,11,changes
nsubj,0,nsubj→ccomp,11,changes
nsubj,0,nsubj→advcl,11,changes
nsubj,0,nsubj→cop,11,changes
nsubj,0,nsubj→nsubj:pass,10,changes
nsubj,0,nsubj→obl:unmarked,9,changes
nsubj,0,nsubj→vocative,7,changes
nsubj,0,nsubj→conj,7,changes
nsubj,0,nsubj→aux:pass,7,changes
nsubj,0,nsubj→csubj,6,changes
nsubj,0,nsubj→iobj,5,changes
nsubj,0,nsubj→cc,4,changes
nsubj,0,nsubj→compound:prt,2,changes
nsubj,0,nsubj→fixed,2,changes
nsubj,0,nsubj→discourse,2,changes
nsubj,0,nsubj→cc:preconj,1,changes
nsubj,0,nsubj→dep,1,changes
nsubj,0,nsubj→expl,1,changes
nsubj:pass,0,nsubj:pass→nsubj,42,changes
nsubj:pass,0,nsubj:pass→root,42,changes
nsubj:pass,0,nsubj:pass→case,29,changes
nsubj:pass,0,nsubj:pass→acl,16,changes
nsubj:pass,0,nsubj:pass→punct,11,changes
nsubj:pass,0,nsubj:pass→compound,8,changes
nsubj:pass,0,nsubj:pass→mark,7,changes
nsubj:pass,0,nsubj:pass→flat,6,changes
nsubj:pass,0,nsubj:pass→amod,4,changes
nsubj:pass,0,nsubj:pass→obl,3,changes
nsubj:pass,0,nsubj:pass→conj,3,changes
nsubj:pass,0,nsubj:pass→xcomp,2,changes
nsubj:pass,0,nsubj:pass→advmod,2,changes
nsubj:pass,0,nsubj:pass→obj,2,changes
nsubj:pass,0,nsubj:pass→nmod,2,changes
nsubj:pass,0,nsubj:pass→obl:unmarked,1,changes
nsubj:pass,0,nsubj:pass→nmod:poss,1,changes
nsubj:pass,0,nsubj:pass→nummod,1,changes
nsubj:pass,0,nsubj:pass→compound:prt,1,changes
nsubj:pass,0,nsubj:pass→parataxis,1,changes
nsubj:pass,0,nsubj:pass→vocative,1,changes
nsubj:pass,0,nsubj:pass→appos,1,changes
nsubj:pass,0,nsubj:pass→acl:relcl,1,changes
nummod,0,nummod→punct,53,changes
nummod,0,nummod→obj,47,changes
nummod,0,nummod→compound,40,changes
nummod,0,nummod→case,33,changes
nummod,0,nummod→obl,32,changes
nummod,0,nummod→root,13,changes
nummod,0,nummod→amod,13,changes
nummod,0,nummod→nmod,12,changes
nummod,0,nummod→nsubj,11,changes
nummod,0,nummod→appos,9,changes
nummod,0,nummod→mark,7,changes
nummod,0,nummod→obl:unmarked,7,changes
nummod,0,nummod→nsubj:pass,6,changes
nummod,0,nummod→flat,4,changes
nummod,0,nummod→parataxis,4,changes
nummod,0,nummod→acl,3,changes
nummod,0,nummod→advcl,3,changes
nummod,0,nummod→discourse,2,changes
nummod,0,nummod→advmod,2,changes
nummod,0,nummod→obl:agent,1,changes
nummod,0,nummod→dep,1,changes
nummod,0,nummod→xcomp,1,changes
nummod,0,nummod→nmod:poss,1,changes
nummod,0,nummod→acl:relcl,1,changes
nummod,0,nummod→det,1,changes
nummod,0,nummod→conj,1,changes
nummod,0,nummod→aux,1,changes
obj,0,obj→case,130,changes
obj,0,obj→punct,84,changes
obj,0,obj→compound,66,changes
obj,0,obj→obl,58,changes
obj,0,obj→nmod,33,changes
obj,0,obj→nummod,33,changes
obj,0,obj→flat,28,changes
obj,0,obj→advcl,28,changes
obj,0,obj→mark,25,changes
obj,0,obj→amod,23,changes
obj,0,obj→parataxis,20,changes
obj,0,obj→appos,18,changes
obj,0,obj→nsubj,16,changes
obj,0,obj→xcomp,15,changes
obj,0,obj→nmod:poss,11,changes
obj,0,obj→root,10,changes
obj,0,obj→conj,9,changes
obj,0,obj→acl,7,changes
obj,0,obj→acl:relcl,7,changes
obj,0,obj→det,6,changes
obj,0,obj→dep,5,changes
obj,0,obj→ccomp,4,changes
obj,0,obj→advmod,4,changes
obj,0,obj→obl:unmarked,3,changes
obj,0,obj→aux,3,changes
obj,0,obj→cc,2,changes
obj,0,obj→compound:prt,2,changes
obj,0,obj→aux:pass,2,changes
obj,0,obj→nsubj:pass,1,changes
obj,0,obj→obl:agent,1,changes
obj,0,obj→list,1,changes
obl,0,obl→case,71,changes
obl,0,obl→punct,50,changes
obl,0,obl→nmod,26,changes
obl,0,obl→compound,21,changes
obl,0,obl→appos,20,changes
obl,0,obl→obj,19,changes
obl,0,obl→nummod,17,changes
obl,0,obl→mark,12,changes
obl,0,obl→advcl,12,changes
obl,0,obl→flat,9,changes
obl,0,obl→amod,9,changes
obl,0,obl→root,7,changes
obl,0,obl→parataxis,6,changes
obl,0,obl→nsubj,6,changes
obl,0,obl→nmod:poss,5,changes
obl,0,obl→advmod,4,changes
obl,0,obl→obl:unmarked,3,changes
obl,0,obl→det,3,changes
obl,0,obl→xcomp,3,changes
obl,0,obl→conj,3,changes
obl,0,obl→acl,3,changes
obl,0,obl→compound:prt,1,changes
obl,0,obl→nmod:unmarked,1,changes
obl,0,obl→aux,1,changes
obl,0,obl→dep,1,changes
obl,0,obl→aux:pass,1,changes
obl:agent,0,obl:agent→nummod,2,changes
obl:agent,0,obl:agent→mark,2,changes
obl:agent,0,obl:agent→punct,2,changes
obl:agent,0,obl:agent→nmod,1,changes
obl:agent,0,obl:agent→flat,1,changes
obl:agent,0,obl:agent→obl,1,changes
obl:agent,0,obl:agent→compound,1,changes
obl:agent,0,obl:agent→case,1,changes
obl:agent,0,obl:agent→advcl,1,changes
obl:agent,0,obl:agent→nmod:poss,1,changes
obl:agent,0,obl:agent→conj,1,changes
obl:agent,0,obl:agent→root,1,changes
obl:agent,0,obl:agent→advmod,1,changes
obl:agent,0,obl:agent→xcomp,1,changes
obl:unmarked,0,obl:unmarked→case,8,changes
obl:unmarked,0,obl:unmarked→punct,4,changes
obl:unmarked,0,obl:unmarked→amod,3,changes
obl:unmarked,0,obl:unmarked→obl,3,changes
obl:unmarked,0,obl:unmarked→advmod,3,changes
obl:unmarked,0,obl:unmarked→appos,2,changes
obl:unmarked,0,obl:unmarked→flat,2,changes
obl:unmarked,0,obl:unmarked→nsubj,2,changes
obl:unmarked,0,obl:unmarked→nmod,2,changes
obl:unmarked,0,obl:unmarked→compound,2,changes
obl:unmarked,0,obl:unmarked→parataxis,1,changes
obl:unmarked,0,obl:unmarked→nmod:poss,1,changes
obl:unmarked,0,obl:unmarked→obj,1,changes
obl:unmarked,0,obl:unmarked→nummod,1,changes
parataxis,0,parataxis→obj,2,changes
parataxis,0,parataxis→case,2,changes
parataxis,0,parataxis→dep,1,changes
parataxis,0,parataxis→nummod,1,changes
parataxis,0,parataxis→cc,1,changes
parataxis,0,parataxis→punct,1,changes
planned,0,planned→plan,1,changes
police,0,police→Police,1,changes
praised,0,praised→praises,1,changes
punct,0,punct→compound,77,changes
punct,0,punct→case,73,changes
punct,0,punct→amod,65,changes
punct,0,punct→obj,65,changes
punct,0,punct→root,48,changes
punct,0,punct→nsubj,45,changes
punct,0,punct→obl,41,changes
punct,0,punct→appos,40,changes
punct,0,punct→nmod,33,changes
punct,0,punct→flat,24,changes
punct,0,punct→parataxis,23,changes
punct,0,punct→obl:unmarked,21,changes
punct,0,punct→nmod:poss,20,changes
punct,0,punct→advmod,15,changes
punct,0,punct→nummod,13,changes
punct,0,punct→conj,12,changes
punct,0,punct→det,11,changes
punct,0,punct→aux,10,changes
punct,0,punct→advcl,9,changes
punct,0,punct→xcomp,8,changes
punct,0,punct→mark,8,changes
punct,0,punct→cop,8,changes
punct,0,punct→acl,5,changes
punct,0,punct→compound:prt,5,changes
punct,0,punct→acl:relcl,5,changes
punct,0,punct→cc,4,changes
punct,0,punct→discourse,4,changes
punct,0,punct→list,4,changes
punct,0,punct→obl:agent,2,changes
punct,0,punct→ccomp,2,changes
punct,0,punct→orphan,1,changes
punct,0,punct→csubj,1,changes
punct,0,punct→nmod:unmarked,1,changes
punct,0,punct→dep,1,changes
put,0,put→puts,1,changes
raided,0,raided→raids,1,changes
raised,0,raised→raises,1,changes
rallied,0,rallied→rally,1,changes
reached,0,reached→reach,1,changes
reached,0,reached→reaches,1,changes
released,0,released→releases,1,changes
revealed,0,revealed→reveals,1,changes
rode,0,rode→ride,1,changes
root,0,root→case,144,changes
root,0,root→obj,136,changes
root,0,root→compound,112,changes
root,0,root→amod,67,changes
root,0,root→punct,63,changes
root,0,root→nummod,58,changes
root,0,root→obl,48,changes
root,0,root→mark,41,changes
root,0,root→nsubj,38,changes
root,0,root→acl,36,changes
root,0,root→advmod,27,changes
root,0,root→nmod:poss,27,changes
root,0,root→flat,20,changes
root,0,root→xcomp,20,changes
root,0,root→cop,17,changes
root,0,root→det,17,changes
root,0,root→nmod,15,changes
root,0,root→advcl,15,changes
root,0,root→aux,14,changes
root,0,root→parataxis,10,changes
root,0,root→compound:prt,7,changes
root,0,root→obl:unmarked,6,changes
root,0,root→nsubj:pass,6,changes
root,0,root→iobj,5,changes
root,0,root→conj,4,changes
root,0,root→appos,4,changes
root,0,root→acl:relcl,4,changes
root,0,root→ccomp,3,changes
root,0,root→discourse,2,changes
root,0,root→csubj,1,changes
root,0,root→obl:agent,1,changes
root,0,root→aux:pass,1,changes
root,0,root→cc,1,changes
said,0,said→says,1,changes
sent,0,sent→sends,1,changes
shared,0,shared→shares,1,changes
signed,0,signed→signs,1,changes
smashed,0,smashed→smashes,2,changes
sought,0,sought→seeks,1,changes
sued,0,sued→sues,1,changes
taken,0,taken→takes,1,changes
threw,0,threw→throw,1,changes
took,0,took→takes,3,changes
used,0,used→use,1,changes
verbal,0,verbal→verbless,55,changes
vocative,0,vocative→nmod,1,changes
wear,0,wear→wearing,1,changes
world,0,world→World,1,changes
xcomp,0,xcomp→compound,23,changes
xcomp,0,xcomp→case,22,changes
xcomp,0,xcomp→obj,22,changes
xcomp,0,xcomp→punct,14,changes
xcomp,0,xcomp→obl,14,changes
xcomp,0,xcomp→appos,8,changes
xcomp,0,xcomp→amod,6,changes
xcomp,0,xcomp→flat,6,changes
xcomp,0,xcomp→parataxis,5,changes
xcomp,0,xcomp→mark,3,changes
xcomp,0,xcomp→advcl,3,changes
xcomp,0,xcomp→nmod:poss,3,changes
xcomp,0,xcomp→acl,3,changes
xcomp,0,xcomp→nummod,2,changes
xcomp,0,xcomp→nsubj,2,changes
xcomp,0,xcomp→nmod,1,changes
xcomp,0,xcomp→det,1,changes
xcomp,0,xcomp→cop,1,changes
xcomp,0,xcomp→compound:prt,1,changes
xcomp,0,xcomp→cc,1,changes
xcomp,0,xcomp→advmod,1,changes
xcomp,0,xcomp→dep,1,changes
xcomp,0,xcomp→root,1,changes
xcomp,0,xcomp→obl:unmarked,1,changes
years,0,years→yrs,1,changes
ADJ-DEL,0,ADJ-DEL→ABSENT,191,deletions
ADJP-REM,0,ADJP-REM→ABSENT,24,deletions
ADP-DEL,0,ADP-DEL→ABSENT,246,deletions
ADV-DEL,0,ADV-DEL→ABSENT,7,deletions
ADVP-REM,0,ADVP-REM→ABSENT,6,deletions
ART-DEL,0,ART-DEL→ABSENT,1065,deletions
AUX-DEL,0,AUX-DEL→ABSENT,1171,deletions
CCONJ-DEL,0,CCONJ-DEL→ABSENT,207,deletions
NOUN-DEL,0,NOUN-DEL→ABSENT,598,deletions
PP-REM,0,PP-REM→ABSENT,49,deletions
PRON-PERS-DEL,0,PRON-PERS-DEL→ABSENT,268,deletions
QP-REM,0,QP-REM→ABSENT,50,deletions
SBAR-REM,0,SBAR-REM→ABSENT,295,deletions
SCONJ-DEL,0,SCONJ-DEL→ABSENT,253,deletions
VERB-DEL,0,VERB-DEL→ABSENT,609,deletions
VP-REM,0,VP-REM→ABSENT,52,deletions
C-ADD,1,ABSENT→NOUN-ADD,516,most_common
C-ADD,2,ABSENT→VERB-ADD,99,most_common
C-ADD,3,ABSENT→ADJ-ADD,69,most_common
C-ADD,4,ABSENT→ADV-ADD,6,most_common
C-DEL,1,VERB-DEL→ABSENT,609,most_common
C-DEL,2,NOUN-DEL→ABSENT,598,most_common
C-DEL,3,ADJ-DEL→ABSENT,191,most_common
C-DEL,4,ADV-DEL→ABSENT,7,most_common
CLAUSE-TYPE-CHG,1,Part→Fin,1341,most_common
CLAUSE-TYPE-CHG,2,Fin→Inf,749,most_common
CLAUSE-TYPE-CHG,3,Fin→Part,612,most_common
CLAUSE-TYPE-CHG,4,Inf→Fin,445,most_common
CLAUSE-TYPE-CHG,5,Fin→Ger,140,most_common
CLAUSE-TYPE-CHG,6,Ger→Fin,66,most_common
CLAUSE-TYPE-CHG,7,verbal→verbless,55,most_common
CONST-ADD,1,ABSENT→ADJP-ADD,40,most_common
CONST-ADD,2,ABSENT→PP-ADD,23,most_common
CONST-ADD,3,ABSENT→ADVP-ADD,22,most_common
CONST-ADD,4,ABSENT→SBAR-ADD,19,most_common
CONST-ADD,5,ABSENT→QP-ADD,10,most_common
CONST-MOV,1,CONST-FRONT→CONST-FRONT,11805,most_common
CONST-MOV,2,CONST-POST→CONST-POST,1294,most_common
CONST-REM,1,SBAR-REM→ABSENT,295,most_common
CONST-REM,2,VP-REM→ABSENT,52,most_common
CONST-REM,3,QP-REM→ABSENT,50,most_common
CONST-REM,4,PP-REM→ABSENT,49,most_common
CONST-REM,5,ADJP-REM→ABSENT,24,most_common
CONST-REM,6,ADVP-REM→ABSENT,6,most_common
DEP-REL-CHG,1,nsubj→root,272,most_common
DEP-REL-CHG,2,det→compound,251,most_common
DEP-REL-CHG,3,aux→root,245,most_common
DEP-REL-CHG,4,case→obl,165,most_common
DEP-REL-CHG,5,det→nsubj,164,most_common
DEP-REL-CHG,6,root→case,144,most_common
DEP-REL-CHG,7,root→obj,136,most_common
DEP-REL-CHG,8,obj→case,130,most_common
DEP-REL-CHG,9,case→compound,123,most_common
DEP-REL-CHG,10,compound→punct,118,most_common
FEAT-CHG,1,Tense=Past→Tense=Pres,42,most_common
FEAT-CHG,2,Person=3→Person=None,8,most_common
FEAT-CHG,3,Number=Plur→Number=Sing,8,most_common
FEAT-CHG,4,Number=Sing→Number=None,7,most_common
FEAT-CHG,5,Mood=Ind→Mood=None,7,most_common
FEAT-CHG,6,Number=Sing→Number=Plur,6,most_common
FEAT-CHG,7,Person=None→Person=3,6,most_common
FEAT-CHG,8,Tense=Pres→Tense=None,5,most_common
FEAT-CHG,9,Number=None→Number=Sing,5,most_common
FEAT-CHG,10,Mood=None→Mood=Ind,5,most_common
FORM-CHG,1,has→have,3,most_common
FORM-CHG,2,took→takes,3,most_common
FORM-CHG,3,helped→helps,2,most_common
FORM-CHG,4,co-founder→Co-founder,2,most_common
FORM-CHG,5,smashed→smashes,2,most_common
FORM-CHG,6,called→calls,2,most_common
FORM-CHG,7,asked→asks,1,most_common
FORM-CHG,8,lost→lose,1,most_common
FORM-CHG,9,is→being,1,most_common
FORM-CHG,10,hit→hits,1,most_common
FW-ADD,1,ABSENT→ADP-ADD,107,most_common
FW-ADD,2,ABSENT→PRON-PERS-ADD,88,most_common
FW-ADD,3,ABSENT→AUX-ADD,48,most_common
FW-ADD,4,ABSENT→SCONJ-ADD,12,most_common
FW-ADD,5,ABSENT→ART-ADD,7,most_common
FW-ADD,6,ABSENT→CCONJ-ADD,4,most_common
FW-DEL,1,AUX-DEL→ABSENT,1171,most_common
FW-DEL,2,ART-DEL→ABSENT,1065,most_common
FW-DEL,3,PRON-PERS-DEL→ABSENT,268,most_common
FW-DEL,4,SCONJ-DEL→ABSENT,253,most_common
FW-DEL,5,ADP-DEL→ABSENT,246,most_common
FW-DEL,6,CCONJ-DEL→ABSENT,207,most_common
HEAD-CHG,1,3→2,86,most_common
HEAD-CHG,2,4→3,40,most_common
HEAD-CHG,3,6→5,17,most_common
HEAD-CHG,4,5→4,13,most_common
HEAD-CHG,5,11→10,8,most_common
HEAD-CHG,6,7→6,7,most_common
HEAD-CHG,7,8→7,5,most_common
HEAD-CHG,8,9→6,5,most_common
HEAD-CHG,9,6→3,5,most_common
HEAD-CHG,10,11→9,4,most_common
LEMMA-CHG,1,Reliance→reliance,2,most_common
LEMMA-CHG,2,ceo→CEO,2,most_common
LEMMA-CHG,3,Day→day,1,most_common
LEMMA-CHG,4,Entertainment→entertainment,1,most_common
LEMMA-CHG,5,new→New,1,most_common
LEMMA-CHG,6,driving→drive,1,most_common
LEMMA-CHG,7,intelligence→Intelligence,1,most_common
LEMMA-CHG,8,Emerging→emerge,1,most_common
LEMMA-CHG,9,be→'s,1,most_common
LEMMA-CHG,10,Boo→boo,1,most_common
LENGTH-CHG,1,14→11,59,most_common
LENGTH-CHG,2,16→12,56,most_common
LENGTH-CHG,3,14→10,40,most_common
LENGTH-CHG,4,16→11,40,most_common
LENGTH-CHG,5,15→11,40,most_common
LENGTH-CHG,6,15→12,39,most_common
LENGTH-CHG,7,13→10,36,most_common
LENGTH-CHG,8,17→13,34,most_common
LENGTH-CHG,9,17→12,34,most_common
LENGTH-CHG,10,16→13,31,most_common
POS-CHG,1,VERB→NOUN,47,most_common
POS-CHG,2,NOUN→VERB,16,most_common
POS-CHG,3,NOUN→ADJ,9,most_common
POS-CHG,4,ADJ→NOUN,7,most_common
POS-CHG,5,ADJ→VERB,3,most_common
POS-CHG,6,VERB→ADJ,2,most_common
TED,1,10→10,1128,most_common
TED,2,9→9,4,most_common
TED,3,1→1,4,most_common
TED,4,6→6,3,most_common
TED,5,5→5,1,most_common
TED,6,4→4,1,most_common
TED,7,8→8,1,most_common
TOKEN-REORDER,1,POST→POST,2,most_common
TOKEN-REORDER,2,FRONT→FRONT,1,most_common
VERB-FORM-CHG,1,Part→Fin,4,most_common
VERB-FORM-CHG,2,Fin→Inf,4,most_common
VERB-FORM-CHG,3,Fin→Part,1,most_common
VERB-FORM-CHG,4,Part→Ger,1,most_common
VERB-FORM-CHG,5,Inf→Ger,1,most_common
VERB-FORM-CHG,6,Inf→Fin,1,most_common
VERB-FORM-CHG,7,Ger→Part,1,most_common
1,0,1→1,4,null_changes
10,0,10→10,1128,null_changes
4,0,4→4,1,null_changes
5,0,5→5,1,null_changes
6,0,6→6,3,null_changes
8,0,8→8,1,null_changes
9,0,9→9,4,null_changes
CONST-FRONT,0,CONST-FRONT→CONST-FRONT,11805,null_changes
CONST-POST,0,CONST-POST→CONST-POST,1294,null_changes
FRONT,0,FRONT→FRONT,1,null_changes
POST,0,POST→POST,2,null_changes
