rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
56,lexical,142.4974974974975,56942,93.2247787598492,112.71143219008636,2.54459816959817,27.877814235695894
57,morphological,142.83033033033033,57075,93.24056683562564,112.82696106295136,2.5057952689531637,27.786859899252246
58,syntactic,143.13813813813815,57198,93.25510248860684,112.93353148939602,2.467898933416175,27.696503844050845
59,morphological,143.44344344344344,57320,93.26945834164923,113.03897820303362,2.43124480412616,27.608565054838625
60,syntactic,143.74374374374375,57440,93.28351936182683,113.14244721872976,2.3957290623957292,27.522724110992026
61,lexical,144.03653653653654,57557,93.29717240549948,113.2430925370343,2.361254697320271,27.438673416445354
62,lexical,144.32932932932934,57674,93.31077005484852,113.34350470412421,2.32789240853757,27.356944002359505
63,lexical,144.62212212212214,57791,93.32431264631748,113.44368453037228,2.2955892400336846,27.27744018202335
64,lexical,144.9149149149149,57908,93.33780051363082,113.54363282239022,2.2642955455455454,27.200071646737488
65,syntactic,145.2077077077077,58025,93.35123398782135,113.64335038305074,2.2339647339647337,27.12475308361196
66,syntactic,145.477977977978,58133,93.36358612394568,113.73519326215991,2.204211787545121,27.04958567902023
67,morphological,145.73573573573574,58236,93.37532371974953,113.8226022071019,2.1751602348617274,26.97532749317526
68,morphological,145.9934934934935,58339,93.38701986909842,113.90983406393299,2.1469631396101985,26.902921298803722
69,lexical,146.23873873873873,58437,93.39810996703002,113.99266745433292,2.1194020107063585,26.831304017030256
70,lexical,146.483983983984,58535,93.40916293061132,114.07534148156641,2.0926283426283425,26.761414127289566
71,morphological,146.72922922922922,58633,93.42017894604291,114.15785660571105,2.06660886238351,26.693188906684085
72,lexical,146.95695695695696,58724,93.43037518124333,114.2343359099198,2.0410688466244022,26.625198880645673
73,lexical,147.17467467467466,58811,93.44009372640039,114.30732608092599,2.016091433899653,26.55799194612776
74,lexical,147.3923923923924,58898,93.44978356044913,114.38019203266838,1.991789086383681,26.49230038967806
75,lexical,147.6001001001001,58981,93.45900124011688,114.44959233319122,1.9680013346680012,26.42730072261255
76,lexical,147.78778778778778,59056,93.46730818449156,114.51220668642436,1.9445761551024707,26.362186047817307
77,lexical,147.96546546546546,59127,93.47515267379258,114.57139715286574,1.9216294216294214,26.29769436299966
78,morphological,148.14314314314313,59198,93.48297834628423,114.63050565256793,1.8992710659377325,26.23455171523485
79,lexical,148.31831831831832,59268,93.49067544279094,114.68870156101379,1.877447067320485,26.172524980453282
80,morphological,148.49099099099098,59337,93.4982448075119,114.7459884450911,1.8561373873873872,26.111574945197933
81,lexical,148.65115115115114,59401,93.5052499477001,114.79905532398229,1.8351993969277918,26.050912001088108
82,lexical,148.8088088088088,59464,93.51213090514149,114.85122850376926,1.8147415708391317,25.99125849914701
83,lexical,148.96146146146145,59525,93.5187795404172,114.901684499108,1.794716403150138,25.93239344246949
84,lexical,149.10660660660662,59583,93.52508856793604,114.94960358674885,1.7750786500786502,25.874100160082957
85,lexical,149.25175175175175,59641,93.53138532458097,114.99746870041277,1.7559029617853148,25.816906732246856
86,lexical,149.3843843843844,59694,93.53712855803487,115.04116039353943,1.7370277253998185,25.75985831705762
87,lexical,149.5145145145145,59746,93.54275352564747,115.0839840545486,1.7185576380978678,25.70366912813116
88,lexical,149.63213213213214,59793,93.54782921317435,115.12265290332485,1.7003651378651379,25.647578333505066
89,lexical,149.74724724724726,59839,93.55278918670655,115.16046490041772,1.6825533398567107,25.592296860850446
90,lexical,149.85985985985985,59884,93.55763396138089,115.1974222901901,1.6651095539984428,25.537798755151677
91,lexical,149.96996996996998,59928,93.56236403923597,115.23352726339165,1.648021648021648,25.484059084114474
92,morphological,150.07757757757759,59971,93.56697990934506,115.26878195748807,1.6312780171475825,25.431053886761443
93,morphological,150.1851851851852,60014,93.57158916491709,115.3040073185498,1.61489446435683,25.378940360312587
94,lexical,150.2902902902903,60056,93.5760848565228,115.33838520254427,1.5988328754286203,25.32751498295479
95,lexical,150.39539539539538,60098,93.58057426442366,115.37273517100853,1.5831094252146882,25.27693557355582
96,lexical,150.5005005005005,60140,93.58505740178474,115.40705725797311,1.5677135468802135,25.22717999022717
97,lexical,150.6031031031031,60181,93.58942776197361,115.44053529126768,1.5526093103412693,25.178048880019553
98,lexical,150.7057057057057,60222,93.59379217135488,115.47398681887871,1.5378133235276092,25.129700766237143
99,lexical,150.80580580580582,60262,93.5980444084719,115.50659694183997,1.5232909677354123,25.08193883763206
100,lexical,150.9059059059059,60302,93.60229100433375,115.53918189550619,1.5090590590590591,25.034921942750263
101,lexical,151.0035035035035,60341,93.6064260145396,115.57092801986472,1.495084193103995,24.988455648411882
