rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
70,morphological,97.8215038650738,20880,93.73800640203179,95.73623092661727,1.39745005521534,22.45916505301047
71,lexical,98.03232607167955,20925,93.75147305493064,95.84412258048783,1.380736986925064,22.41094345764335
72,lexical,98.23377840243617,20968,93.76428718401486,95.94701051974445,1.364358033367169,22.362875546508633
73,morphological,98.43523073319278,21011,93.77704886366301,96.04969528204442,1.3484278182629148,22.31604151008321
74,morphological,98.6366830639494,21054,93.78975841523814,96.15217746931944,1.3329281495128298,22.270397726831124
75,morphological,98.83813539470601,21097,93.80241615748322,96.25445768111979,1.317841805262747,22.225902663117058
76,morphological,99.03958772546264,21140,93.81502240654795,96.3565365146263,1.3031524700718768,22.18251674668865
77,lexical,99.22698524244554,21180,93.82670319520415,96.45131329676434,1.288662146005786,22.138572287846017
78,lexical,99.40032794565472,21217,93.8374687125618,96.53882754745383,1.2743631787904453,22.094056459089522
79,morphological,99.56430077301476,21252,93.84761780888499,96.62147518999068,1.2603076047217059,22.049495186872917
80,morphological,99.72827360037479,21287,93.85773353100126,96.70399082861884,1.246603420004685,22.005941455892696
81,morphological,99.89224642773483,21322,93.86781604326158,96.78637477968756,1.2332376102189486,21.963363071013376
82,lexical,100.04684937924573,21355,93.87729214115774,96.86393074468943,1.220083529015192,21.920666378819547
83,lexical,100.20145233075662,21388,93.886738997308,96.94137018596282,1.2072464136235739,21.878893799280945
84,lexical,100.3560552822675,21421,93.896156746857,97.01869336620193,1.1947149438365179,21.83801693289931
85,lexical,100.50597329585383,21453,93.90526144009806,97.09356263754358,1.1824232152453393,21.79748371197003
86,lexical,100.65120637151557,21484,93.9140557472735,97.1659884531054,1.1703628647850648,21.757274415752647
87,lexical,100.79643944717732,21515,93.92282471180216,97.23831234326737,1.158579763760659,21.717890874064075
88,lexical,100.9369875849145,21545,93.9312867799686,97.30820636089459,1.1470112225558466,21.678790248429387
89,lexical,101.07753572265167,21575,93.93972531515288,97.3780053190039,1.13570264856912,21.640472031755248
90,lexical,101.21339892246428,21604,93.94786028857729,97.44538746818803,1.1245933213607142,21.6023991275739
91,lexical,101.34926212227688,21633,93.95597345141329,97.51268114559181,1.113728155189856,21.5650686634335
92,morphological,101.48512532208949,21662,93.96406489125766,97.57988652552655,1.1030991882835814,21.528459920830507
93,lexical,101.61630358397751,21690,93.9718567853584,97.64469085878399,1.0926484256341669,21.492043888465666
94,lexical,101.74279690794097,21717,93.97935136871685,97.70710309526815,1.0823701798717125,21.4558068698531
95,lexical,101.86929023190443,21744,93.9868273396994,97.76943922870723,1.072308318230573,21.420241210227616
96,morphological,101.99578355586789,21771,93.99428476755426,97.83169939835528,1.0624560787069572,21.385329009431963
97,lexical,102.11759194190677,21797,94.00144853302857,97.89158196978606,1.0527586798134718,21.350550996311554
98,lexical,102.23471539002108,21822,94.00832067062706,97.94909517283637,1.0432113815308273,21.31589563871059
99,lexical,102.3518388381354,21847,94.01517708035078,98.00654359244596,1.0338569579609636,21.28185053630489
100,morphological,102.4689622862497,21872,94.0220178161313,98.06392733812325,1.024689622862497,21.248400118756038
101,morphological,102.58608573436402,21897,94.02884293165383,98.12124651912939,1.015703819152119,21.21552936209626
