feature_id,rank,transformation,count,pattern_type
nmod,0,nmod→det,4,changes
nmod,0,nmod→cc,3,changes
nmod,0,nmod→cop,2,changes
nmod,0,nmod→nsubj:pass,2,changes
nmod,0,nmod→advcl,2,changes
nmod,0,nmod→acl:relcl,1,changes
nmod,0,nmod→fixed,1,changes
nmod,0,nmod→conj,1,changes
nmod:poss,0,nmod:poss→case,57,changes
nmod:poss,0,nmod:poss→compound,23,changes
nmod:poss,0,nmod:poss→obl,15,changes
nmod:poss,0,nmod:poss→obj,14,changes
nmod:poss,0,nmod:poss→nmod,14,changes
nmod:poss,0,nmod:poss→amod,12,changes
nmod:poss,0,nmod:poss→nsubj,11,changes
nmod:poss,0,nmod:poss→punct,11,changes
nmod:poss,0,nmod:poss→flat,4,changes
nmod:poss,0,nmod:poss→appos,3,changes
nmod:poss,0,nmod:poss→cc,3,changes
nmod:poss,0,nmod:poss→cop,3,changes
nmod:poss,0,nmod:poss→nummod,3,changes
nmod:poss,0,nmod:poss→root,3,changes
nmod:poss,0,nmod:poss→parataxis,3,changes
nmod:poss,0,nmod:poss→mark,2,changes
nmod:poss,0,nmod:poss→xcomp,2,changes
nmod:poss,0,nmod:poss→det,1,changes
nmod:poss,0,nmod:poss→aux:pass,1,changes
nmod:poss,0,nmod:poss→compound:prt,1,changes
nmod:poss,0,nmod:poss→aux,1,changes
nmod:poss,0,nmod:poss→ccomp,1,changes
nmod:poss,0,nmod:poss→nmod:unmarked,1,changes
nmod:unmarked,0,nmod:unmarked→mark,3,changes
nsubj,0,nsubj→root,212,changes
nsubj,0,nsubj→case,71,changes
nsubj,0,nsubj→compound,60,changes
nsubj,0,nsubj→mark,42,changes
nsubj,0,nsubj→obj,41,changes
nsubj,0,nsubj→aux,34,changes
nsubj,0,nsubj→amod,32,changes
nsubj,0,nsubj→punct,26,changes
nsubj,0,nsubj→advmod,21,changes
nsubj,0,nsubj→flat,21,changes
nsubj,0,nsubj→parataxis,20,changes
nsubj,0,nsubj→nmod:poss,15,changes
nsubj,0,nsubj→advcl,15,changes
nsubj,0,nsubj→det,13,changes
nsubj,0,nsubj→obl,13,changes
nsubj,0,nsubj→nummod,11,changes
nsubj,0,nsubj→cop,11,changes
nsubj,0,nsubj→conj,10,changes
nsubj,0,nsubj→ccomp,10,changes
nsubj,0,nsubj→acl,9,changes
nsubj,0,nsubj→nmod,8,changes
nsubj,0,nsubj→acl:relcl,7,changes
nsubj,0,nsubj→xcomp,6,changes
nsubj,0,nsubj→nsubj:pass,6,changes
nsubj,0,nsubj→cc,6,changes
nsubj,0,nsubj→appos,5,changes
nsubj,0,nsubj→expl,4,changes
nsubj,0,nsubj→aux:pass,4,changes
nsubj,0,nsubj→csubj,2,changes
nsubj,0,nsubj→iobj,2,changes
nsubj,0,nsubj→nsubj:outer,1,changes
nsubj,0,nsubj→obl:unmarked,1,changes
nsubj,0,nsubj→compound:prt,1,changes
nsubj,0,nsubj→vocative,1,changes
nsubj:outer,0,nsubj:outer→appos,2,changes
nsubj:outer,0,nsubj:outer→cop,1,changes
nsubj:pass,0,nsubj:pass→root,63,changes
nsubj:pass,0,nsubj:pass→case,51,changes
nsubj:pass,0,nsubj:pass→nsubj,36,changes
nsubj:pass,0,nsubj:pass→aux:pass,21,changes
nsubj:pass,0,nsubj:pass→acl,16,changes
nsubj:pass,0,nsubj:pass→mark,14,changes
nsubj:pass,0,nsubj:pass→compound,11,changes
nsubj:pass,0,nsubj:pass→punct,7,changes
nsubj:pass,0,nsubj:pass→advmod,5,changes
nsubj:pass,0,nsubj:pass→nummod,4,changes
nsubj:pass,0,nsubj:pass→nmod,3,changes
nsubj:pass,0,nsubj:pass→amod,3,changes
nsubj:pass,0,nsubj:pass→aux,3,changes
nsubj:pass,0,nsubj:pass→obj,3,changes
nsubj:pass,0,nsubj:pass→xcomp,3,changes
nsubj:pass,0,nsubj:pass→parataxis,3,changes
nsubj:pass,0,nsubj:pass→advcl,2,changes
nsubj:pass,0,nsubj:pass→obl,2,changes
nsubj:pass,0,nsubj:pass→det,2,changes
nsubj:pass,0,nsubj:pass→flat,2,changes
nsubj:pass,0,nsubj:pass→nmod:poss,2,changes
nsubj:pass,0,nsubj:pass→obl:unmarked,2,changes
nsubj:pass,0,nsubj:pass→vocative,1,changes
nsubj:pass,0,nsubj:pass→compound:prt,1,changes
nsubj:pass,0,nsubj:pass→nmod:unmarked,1,changes
nsubj:pass,0,nsubj:pass→conj,1,changes
nsubj:pass,0,nsubj:pass→appos,1,changes
nummod,0,nummod→compound,37,changes
nummod,0,nummod→punct,27,changes
nummod,0,nummod→case,25,changes
nummod,0,nummod→obj,22,changes
nummod,0,nummod→obl,15,changes
nummod,0,nummod→nmod,14,changes
nummod,0,nummod→nsubj:pass,13,changes
nummod,0,nummod→amod,12,changes
nummod,0,nummod→appos,10,changes
nummod,0,nummod→obl:unmarked,9,changes
nummod,0,nummod→root,8,changes
nummod,0,nummod→nsubj,7,changes
nummod,0,nummod→parataxis,7,changes
nummod,0,nummod→acl,4,changes
nummod,0,nummod→mark,3,changes
nummod,0,nummod→discourse,3,changes
nummod,0,nummod→ccomp,2,changes
nummod,0,nummod→conj,2,changes
nummod,0,nummod→cc,2,changes
nummod,0,nummod→advcl,2,changes
nummod,0,nummod→nmod:poss,2,changes
nummod,0,nummod→nmod:unmarked,1,changes
nummod,0,nummod→xcomp,1,changes
nummod,0,nummod→aux:pass,1,changes
nummod,0,nummod→flat,1,changes
nummod,0,nummod→compound:prt,1,changes
obj,0,obj→case,106,changes
obj,0,obj→obl,50,changes
obj,0,obj→punct,42,changes
obj,0,obj→nmod,37,changes
obj,0,obj→compound,36,changes
obj,0,obj→mark,24,changes
obj,0,obj→amod,21,changes
obj,0,obj→advcl,20,changes
obj,0,obj→flat,20,changes
obj,0,obj→nummod,15,changes
obj,0,obj→conj,14,changes
obj,0,obj→cc,13,changes
obj,0,obj→xcomp,11,changes
obj,0,obj→root,10,changes
obj,0,obj→det,9,changes
obj,0,obj→appos,9,changes
obj,0,obj→nmod:poss,8,changes
obj,0,obj→nsubj,8,changes
obj,0,obj→parataxis,8,changes
obj,0,obj→acl,7,changes
obj,0,obj→advmod,5,changes
obj,0,obj→obl:unmarked,3,changes
obj,0,obj→aux,2,changes
obj,0,obj→acl:relcl,2,changes
obj,0,obj→aux:pass,1,changes
obj,0,obj→ccomp,1,changes
obj,0,obj→discourse,1,changes
obj,0,obj→dep,1,changes
obl,0,obl→punct,107,changes
obl,0,obl→case,58,changes
obl,0,obl→compound,42,changes
obl,0,obl→nmod,35,changes
obl,0,obl→nsubj,15,changes
obl,0,obl→amod,13,changes
obl,0,obl→parataxis,11,changes
obl,0,obl→root,10,changes
obl,0,obl→nummod,10,changes
obl,0,obl→obj,10,changes
obl,0,obl→flat,9,changes
obl,0,obl→mark,9,changes
obl,0,obl→cc,8,changes
obl,0,obl→conj,8,changes
obl,0,obl→advcl,8,changes
obl,0,obl→appos,8,changes
obl,0,obl→acl,5,changes
obl,0,obl→nmod:poss,4,changes
obl,0,obl→aux:pass,3,changes
obl,0,obl→advmod,3,changes
obl,0,obl→ccomp,2,changes
obl,0,obl→det,2,changes
obl,0,obl→nsubj:pass,2,changes
obl,0,obl→nmod:unmarked,2,changes
obl,0,obl→dep,2,changes
obl,0,obl→obl:agent,1,changes
obl,0,obl→acl:relcl,1,changes
obl,0,obl→discourse,1,changes
obl,0,obl→cop,1,changes
obl,0,obl→csubj,1,changes
obl,0,obl→obl:unmarked,1,changes
obl:agent,0,obl:agent→punct,2,changes
obl:agent,0,obl:agent→flat,1,changes
obl:agent,0,obl:agent→obl,1,changes
obl:agent,0,obl:agent→cc,1,changes
obl:agent,0,obl:agent→mark,1,changes
obl:agent,0,obl:agent→appos,1,changes
obl:agent,0,obl:agent→compound,1,changes
obl:agent,0,obl:agent→xcomp,1,changes
obl:unmarked,0,obl:unmarked→case,5,changes
obl:unmarked,0,obl:unmarked→amod,4,changes
obl:unmarked,0,obl:unmarked→punct,3,changes
obl:unmarked,0,obl:unmarked→advcl,2,changes
obl:unmarked,0,obl:unmarked→obj,1,changes
obl:unmarked,0,obl:unmarked→nummod,1,changes
obl:unmarked,0,obl:unmarked→conj,1,changes
obl:unmarked,0,obl:unmarked→nmod:poss,1,changes
obl:unmarked,0,obl:unmarked→xcomp,1,changes
obl:unmarked,0,obl:unmarked→obl,1,changes
obl:unmarked,0,obl:unmarked→root,1,changes
obl:unmarked,0,obl:unmarked→det,1,changes
parataxis,0,parataxis→nsubj,3,changes
parataxis,0,parataxis→root,2,changes
parataxis,0,parataxis→acl,2,changes
parataxis,0,parataxis→flat,2,changes
parataxis,0,parataxis→obl,1,changes
parataxis,0,parataxis→case,1,changes
parataxis,0,parataxis→punct,1,changes
parataxis,0,parataxis→amod,1,changes
performed,0,performed→performs,1,changes
punct,0,punct→compound,84,changes
punct,0,punct→amod,57,changes
punct,0,punct→case,51,changes
punct,0,punct→nsubj,49,changes
punct,0,punct→obj,41,changes
punct,0,punct→appos,38,changes
punct,0,punct→root,37,changes
punct,0,punct→obl,30,changes
punct,0,punct→parataxis,22,changes
punct,0,punct→nmod,20,changes
punct,0,punct→flat,19,changes
punct,0,punct→advmod,17,changes
punct,0,punct→mark,10,changes
punct,0,punct→nummod,10,changes
punct,0,punct→cop,9,changes
punct,0,punct→det,9,changes
punct,0,punct→nmod:poss,8,changes
punct,0,punct→obl:unmarked,8,changes
punct,0,punct→acl,8,changes
punct,0,punct→conj,7,changes
punct,0,punct→ccomp,6,changes
punct,0,punct→cc,6,changes
punct,0,punct→nsubj:pass,6,changes
punct,0,punct→xcomp,5,changes
punct,0,punct→aux,4,changes
punct,0,punct→advcl,4,changes
punct,0,punct→aux:pass,3,changes
punct,0,punct→fixed,2,changes
punct,0,punct→iobj,2,changes
punct,0,punct→dep,2,changes
punct,0,punct→compound:prt,1,changes
punct,0,punct→acl:relcl,1,changes
punct,0,punct→discourse,1,changes
punct,0,punct→vocative,1,changes
quoted,0,quoted→quotes,1,changes
raided,0,raided→raids,1,changes
replacing,0,replacing→replace,1,changes
root,0,root→case,143,changes
root,0,root→obj,104,changes
root,0,root→compound,75,changes
root,0,root→amod,57,changes
root,0,root→obl,57,changes
root,0,root→nummod,44,changes
root,0,root→mark,43,changes
root,0,root→punct,37,changes
root,0,root→xcomp,31,changes
root,0,root→acl,31,changes
root,0,root→det,30,changes
root,0,root→nsubj,29,changes
root,0,root→advmod,27,changes
root,0,root→nmod:poss,23,changes
root,0,root→flat,17,changes
root,0,root→nmod,14,changes
root,0,root→compound:prt,13,changes
root,0,root→advcl,12,changes
root,0,root→cop,8,changes
root,0,root→cc,7,changes
root,0,root→aux,7,changes
root,0,root→parataxis,7,changes
root,0,root→nsubj:pass,6,changes
root,0,root→ccomp,5,changes
root,0,root→conj,4,changes
root,0,root→obl:unmarked,4,changes
root,0,root→aux:pass,3,changes
root,0,root→iobj,2,changes
root,0,root→appos,2,changes
root,0,root→acl:relcl,1,changes
root,0,root→cc:preconj,1,changes
root,0,root→expl,1,changes
root,0,root→nmod:unmarked,1,changes
said,0,said→says,4,changes
sales,0,sales→sale,1,changes
saying,0,saying→says,1,changes
scientists,0,scientists→Scientists,1,changes
shared,0,shared→shares,1,changes
shareef,0,shareef→Shareef,1,changes
shot,0,shot→shoots,2,changes
showed,0,showed→show,1,changes
sold,0,sold→sells,1,changes
star,0,star→Star,1,changes
suggested,0,suggested→suggests,1,changes
took,0,took→takes,1,changes
tooth,0,tooth→Teeth,1,changes
transactions,0,transactions→transaction,1,changes
transferred,0,transferred→transfers,1,changes
tried,0,tried→try,2,changes
tweeted,0,tweeted→tweets,1,changes
verbal,0,verbal→verbless,49,changes
visiting,0,visiting→visit,1,changes
waale,0,waale→Waale,1,changes
ward,0,ward→Ward,1,changes
was,0,was→is,1,changes
were,0,were→is,1,changes
world,0,world→World,1,changes
written,0,written→writes,1,changes
xcomp,0,xcomp→case,28,changes
xcomp,0,xcomp→obl,19,changes
xcomp,0,xcomp→compound,16,changes
xcomp,0,xcomp→obj,11,changes
xcomp,0,xcomp→punct,11,changes
xcomp,0,xcomp→mark,8,changes
xcomp,0,xcomp→nsubj,6,changes
xcomp,0,xcomp→root,6,changes
xcomp,0,xcomp→amod,5,changes
xcomp,0,xcomp→flat,4,changes
xcomp,0,xcomp→nmod:poss,3,changes
xcomp,0,xcomp→advmod,3,changes
xcomp,0,xcomp→advcl,2,changes
xcomp,0,xcomp→parataxis,2,changes
xcomp,0,xcomp→nummod,2,changes
xcomp,0,xcomp→nmod,2,changes
xcomp,0,xcomp→det,2,changes
xcomp,0,xcomp→conj,2,changes
xcomp,0,xcomp→compound:prt,2,changes
xcomp,0,xcomp→appos,1,changes
xcomp,0,xcomp→acl,1,changes
xcomp,0,xcomp→cc,1,changes
years,0,years→yrs,1,changes
‘,0,‘→’,3,changes
ADJ-DEL,0,ADJ-DEL→ABSENT,106,deletions
ADJP-REM,0,ADJP-REM→ABSENT,25,deletions
ADP-DEL,0,ADP-DEL→ABSENT,167,deletions
ADV-DEL,0,ADV-DEL→ABSENT,10,deletions
ADVP-REM,0,ADVP-REM→ABSENT,13,deletions
ART-DEL,0,ART-DEL→ABSENT,920,deletions
AUX-DEL,0,AUX-DEL→ABSENT,844,deletions
CCONJ-DEL,0,CCONJ-DEL→ABSENT,98,deletions
NOUN-DEL,0,NOUN-DEL→ABSENT,340,deletions
PP-REM,0,PP-REM→ABSENT,34,deletions
PRON-PERS-DEL,0,PRON-PERS-DEL→ABSENT,111,deletions
QP-REM,0,QP-REM→ABSENT,12,deletions
SBAR-REM,0,SBAR-REM→ABSENT,130,deletions
SCONJ-DEL,0,SCONJ-DEL→ABSENT,101,deletions
VERB-DEL,0,VERB-DEL→ABSENT,264,deletions
VP-REM,0,VP-REM→ABSENT,40,deletions
C-ADD,1,ABSENT→NOUN-ADD,379,most_common
C-ADD,2,ABSENT→VERB-ADD,93,most_common
C-ADD,3,ABSENT→ADJ-ADD,58,most_common
C-ADD,4,ABSENT→ADV-ADD,10,most_common
C-DEL,1,NOUN-DEL→ABSENT,340,most_common
C-DEL,2,VERB-DEL→ABSENT,264,most_common
C-DEL,3,ADJ-DEL→ABSENT,106,most_common
C-DEL,4,ADV-DEL→ABSENT,10,most_common
CLAUSE-TYPE-CHG,1,Part→Fin,986,most_common
CLAUSE-TYPE-CHG,2,Fin→Part,631,most_common
CLAUSE-TYPE-CHG,3,Fin→Inf,507,most_common
CLAUSE-TYPE-CHG,4,Inf→Fin,363,most_common
CLAUSE-TYPE-CHG,5,Fin→Ger,116,most_common
CLAUSE-TYPE-CHG,6,Ger→Fin,76,most_common
CLAUSE-TYPE-CHG,7,verbal→verbless,49,most_common
CONST-ADD,1,ABSENT→ADJP-ADD,44,most_common
CONST-ADD,2,ABSENT→SBAR-ADD,40,most_common
CONST-ADD,3,ABSENT→ADVP-ADD,22,most_common
CONST-ADD,4,ABSENT→PP-ADD,14,most_common
CONST-ADD,5,ABSENT→QP-ADD,4,most_common
CONST-MOV,1,CONST-FRONT→CONST-FRONT,10743,most_common
CONST-MOV,2,CONST-POST→CONST-POST,742,most_common
CONST-REM,1,SBAR-REM→ABSENT,130,most_common
CONST-REM,2,VP-REM→ABSENT,40,most_common
CONST-REM,3,PP-REM→ABSENT,34,most_common
CONST-REM,4,ADJP-REM→ABSENT,25,most_common
CONST-REM,5,ADVP-REM→ABSENT,13,most_common
CONST-REM,6,QP-REM→ABSENT,12,most_common
DEP-REL-CHG,1,det→compound,272,most_common
DEP-REL-CHG,2,nsubj→root,212,most_common
DEP-REL-CHG,3,aux→root,176,most_common
DEP-REL-CHG,4,case→obl,167,most_common
DEP-REL-CHG,5,case→compound,153,most_common
DEP-REL-CHG,6,root→case,143,most_common
DEP-REL-CHG,7,det→nsubj,136,most_common
DEP-REL-CHG,8,case→nmod,135,most_common
DEP-REL-CHG,9,det→case,115,most_common
DEP-REL-CHG,10,obl→punct,107,most_common
FEAT-CHG,1,Tense=Past→Tense=Pres,46,most_common
FEAT-CHG,2,Number=None→Number=Sing,13,most_common
FEAT-CHG,3,Number=Plur→Number=Sing,10,most_common
FEAT-CHG,4,Person=3→Person=None,8,most_common
FEAT-CHG,5,Mood=Ind→Mood=None,8,most_common
FEAT-CHG,6,Person=None→Person=3,8,most_common
FEAT-CHG,7,Mood=None→Mood=Ind,8,most_common
FEAT-CHG,8,Number=Sing→Number=Plur,4,most_common
FEAT-CHG,9,Tense=Pres→Tense=None,4,most_common
FEAT-CHG,10,Number=Sing→Number=None,4,most_common
FORM-CHG,1,said→says,4,most_common
FORM-CHG,2,‘→’,3,most_common
FORM-CHG,3,Passengers→passengers,2,most_common
FORM-CHG,4,looted→loot,2,most_common
FORM-CHG,5,tried→try,2,most_common
FORM-CHG,6,high→High,2,most_common
FORM-CHG,7,concluded→concludes,2,most_common
FORM-CHG,8,shot→shoots,2,most_common
FORM-CHG,9,has→have,2,most_common
FORM-CHG,10,fell→fall,1,most_common
FW-ADD,1,ABSENT→ADP-ADD,79,most_common
FW-ADD,2,ABSENT→PRON-PERS-ADD,35,most_common
FW-ADD,3,ABSENT→AUX-ADD,34,most_common
FW-ADD,4,ABSENT→CCONJ-ADD,11,most_common
FW-ADD,5,ABSENT→ART-ADD,6,most_common
FW-ADD,6,ABSENT→SCONJ-ADD,5,most_common
FW-DEL,1,ART-DEL→ABSENT,920,most_common
FW-DEL,2,AUX-DEL→ABSENT,844,most_common
FW-DEL,3,ADP-DEL→ABSENT,167,most_common
FW-DEL,4,PRON-PERS-DEL→ABSENT,111,most_common
FW-DEL,5,SCONJ-DEL→ABSENT,101,most_common
FW-DEL,6,CCONJ-DEL→ABSENT,98,most_common
HEAD-CHG,1,3→2,58,most_common
HEAD-CHG,2,4→3,42,most_common
HEAD-CHG,3,5→4,24,most_common
HEAD-CHG,4,6→5,21,most_common
HEAD-CHG,5,10→9,14,most_common
HEAD-CHG,6,7→6,11,most_common
HEAD-CHG,7,11→10,8,most_common
HEAD-CHG,8,5→7,6,most_common
HEAD-CHG,9,9→7,6,most_common
HEAD-CHG,10,5→3,6,most_common
LEMMA-CHG,1,United→Unite,2,most_common
LEMMA-CHG,2,Mumbaikars→mumbaikar,2,most_common
LEMMA-CHG,3,shareef→Shareef,1,most_common
LEMMA-CHG,4,waale→Waale,1,most_common
LEMMA-CHG,5,TCS→tcs,1,most_common
LEMMA-CHG,6,coolie→Coolie,1,most_common
LEMMA-CHG,7,Saudi→saudi,1,most_common
LEMMA-CHG,8,Kiren→KIren,1,most_common
LEMMA-CHG,9,world→World,1,most_common
LEMMA-CHG,10,star→Star,1,most_common
LENGTH-CHG,1,13→10,39,most_common
LENGTH-CHG,2,16→12,39,most_common
LENGTH-CHG,3,15→11,37,most_common
LENGTH-CHG,4,14→11,35,most_common
LENGTH-CHG,5,17→13,29,most_common
LENGTH-CHG,6,14→12,28,most_common
LENGTH-CHG,7,15→12,28,most_common
LENGTH-CHG,8,16→13,28,most_common
LENGTH-CHG,9,16→11,27,most_common
LENGTH-CHG,10,12→9,27,most_common
POS-CHG,1,VERB→NOUN,41,most_common
POS-CHG,2,NOUN→VERB,21,most_common
POS-CHG,3,NOUN→ADJ,9,most_common
POS-CHG,4,ADJ→NOUN,8,most_common
POS-CHG,5,ADJ→VERB,8,most_common
POS-CHG,6,VERB→ADJ,2,most_common
TED,1,10→10,997,most_common
TED,2,1→1,13,most_common
TED,3,5→5,6,most_common
TED,4,9→9,4,most_common
TED,5,8→8,4,most_common
TED,6,7→7,3,most_common
TED,7,2→2,3,most_common
TED,8,6→6,2,most_common
TED,9,4→4,1,most_common
TED,10,3→3,1,most_common
TOKEN-REORDER,1,FRONT→FRONT,8,most_common
TOKEN-REORDER,2,POST→POST,4,most_common
VERB-FORM-CHG,1,Part→Fin,7,most_common
VERB-FORM-CHG,2,Fin→Part,2,most_common
VERB-FORM-CHG,3,Fin→Inf,2,most_common
VERB-FORM-CHG,4,Ger→Part,1,most_common
VERB-FORM-CHG,5,Ger→Fin,1,most_common
VERB-FORM-CHG,6,Inf→Part,1,most_common
1,0,1→1,13,null_changes
10,0,10→10,997,null_changes
2,0,2→2,3,null_changes
3,0,3→3,1,null_changes
4,0,4→4,1,null_changes
5,0,5→5,6,null_changes
6,0,6→6,2,null_changes
7,0,7→7,3,null_changes
8,0,8→8,4,null_changes
9,0,9→9,4,null_changes
CONST-FRONT,0,CONST-FRONT→CONST-FRONT,10743,null_changes
CONST-POST,0,CONST-POST→CONST-POST,742,null_changes
FRONT,0,FRONT→FRONT,8,null_changes
POST,0,POST→POST,4,null_changes
