rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
56,lexical,91.12452559543375,30493,91.52730796810884,91.32547267552671,1.6272236713470314,22.588254915807795
57,lexical,91.28290948211458,30546,91.54200883492251,91.4122755608032,1.6014545523177997,22.512882294708458
58,lexical,91.4353166183546,30597,91.5561068690245,91.49567187765547,1.5764709761785276,22.438953200639457
59,lexical,91.58174700415384,30646,91.56960784022525,91.57567701990122,1.552233000070404,22.366382610993753
60,lexical,91.72817738995307,30695,91.5830657068429,91.65556411220307,1.5288029564992178,22.295883342709864
61,lexical,91.86564265009115,30741,91.59566057940674,91.73045296163461,1.5059941418047729,22.226185145321455
62,lexical,92.0031079102292,30787,91.60821781503695,91.80523822056192,1.4839210953262776,22.158400410145433
63,lexical,92.13758479514688,30832,91.62046581057157,91.87829768291735,1.4625013459547123,22.092060738744134
64,lexical,92.27206168006455,30877,91.63267810575971,91.95125841705901,1.4417509637510086,22.027486304441002
65,lexical,92.39458506410065,30918,91.6437739139512,92.01764796759116,1.4214551548323178,21.963062264907457
66,lexical,92.51710844813675,30959,91.65484033307094,92.08395587935071,1.4017743704263144,21.90028242604063
67,lexical,92.63963183217285,31000,91.66587747972719,92.15018230327742,1.3826810721219829,21.83908378464056
68,lexical,92.75916684098856,31040,91.67661732833578,92.21471506168741,1.36410539472042,21.77902586096112
69,lexical,92.87571347458386,31079,91.68706206350085,92.27756009530654,1.3460248329649835,21.720057299815718
70,lexical,92.98927173295878,31117,91.69721380182996,92.33872317925949,1.328418167613697,21.66212942158605
71,lexical,93.1028299913337,31155,91.70734077584794,92.39981676081304,1.311307464666672,21.60557176768144
72,lexical,93.21339987448825,31192,91.71717754140622,92.45923594668596,1.2946305538123368,21.549961540234996
73,lexical,93.32098138242237,31228,91.7267260750462,92.51698617544218,1.2783696079783886,21.49525719801968
74,lexical,93.42856289035652,31264,91.73625261871618,92.57467433593945,1.26254814716698,21.441790203358458
75,lexical,93.53315602307025,31299,91.74549352604053,92.6307006367741,1.2471087469742699,21.389148986635533
76,lexical,93.63774915578401,31334,91.75471378922394,92.68666845646928,1.2320756467866316,21.33766581490107
77,lexical,93.73935391327734,31368,91.76365091403797,92.74098128397344,1.2173942066659396,21.286935843826377
78,lexical,93.8379702955503,31401,91.77230667404041,92.79364406146145,1.203050901225004,21.236926768463317
79,lexical,93.93658667782326,31434,91.78094426008599,92.84625508770607,1.1890707174408006,21.18797141784508
80,lexical,94.03221468487584,31466,91.78930279894307,92.89722249003674,1.175402683560948,21.13967398877807
81,lexical,94.1278426919284,31498,91.7976443542937,92.9481413715207,1.1620721319991159,21.092367395364267
82,lexical,94.22347069898096,31530,91.80596897784785,92.99901180160627,1.1490667158412313,21.046020903654888
83,lexical,94.31909870603353,31562,91.81427672110584,93.04983384960849,1.1363746832052233,21.000605096987897
