rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
23,syntactic,67.33192785195597,14372,90.90241954316892,77.36165067834641,2.9274751239980854,24.342460766272342
24,syntactic,67.67861325837433,14446,90.94902212892315,77.60695265818255,2.8199422190989303,24.109955425621376
25,syntactic,68.01592878894354,14518,90.99390919371977,77.844683404085,2.7206371515577414,23.89268779965529
26,lexical,68.34387444366362,14588,91.03712460065971,78.07492550212184,2.628610555525524,23.688953269333112
27,default,68.65776528460998,14655,91.07810124015174,78.29448743804737,2.5428801957262954,23.496303182763153
28,syntactic,68.95291637385805,14718,91.1162911859236,78.50022002629896,2.462604156209216,23.312540385444628
29,syntactic,69.24806746310611,14781,91.15415558314211,78.70525726496828,2.387864395279521,23.140455678730778
30,syntactic,69.53853361442961,14843,91.19110514548431,78.90636449408568,2.317951120480987,22.97806013692355
31,syntactic,69.82431482782853,14904,91.22715872748415,79.10357739941354,2.252397252510598,22.824467766142035
32,syntactic,70.09604122745372,14962,91.26116653351315,79.29049567187832,2.190501288357929,22.67705539827944
33,syntactic,70.36776762707893,15020,91.29491169603354,79.47683607199409,2.1323565947599676,22.537921326307103
34,syntactic,70.630124150855,15076,91.32724686086652,79.656205134028,2.077356592672206,22.404615175893145
35,lexical,70.85500117123448,15124,91.35477212869768,79.8095250920302,2.024428604892414,22.27127202693523
36,lexical,71.06582337784025,15169,91.3804188591485,79.95290771162732,1.9740506493844512,22.141989833570857
37,lexical,71.26727570859686,15212,91.40478396492398,80.08959809062186,1.926142586718834,22.017237413462695
38,lexical,71.45467322557975,15252,91.42732583755728,80.21647240563331,1.8803861375152566,21.89576159865568
39,lexical,71.62801592878894,15289,91.44807205666974,80.33359204098957,1.8366157930458702,21.77723426321221
40,lexical,71.78261888029984,15322,91.46649090682834,80.43785679008903,1.794565472007496,21.66050781975948
41,lexical,71.93722183181073,15355,91.4848305877189,80.54193977859848,1.754566386141725,21.548704942945083
42,lexical,72.09182478332163,15388,91.50309160868363,80.64584148297922,1.716472018650515,21.441518399003925
43,lexical,72.24174279690794,15420,91.52072462220646,80.74642197254008,1.6800405301606498,21.33783710224185
44,lexical,72.38697587256969,15451,91.53773695388155,80.84369759824337,1.645158542558402,21.237421971476433
45,lexical,72.53220894823144,15482,91.55468115711301,80.94081446254599,1.6118268655162542,21.140871155175194
46,lexical,72.67275708596861,15512,91.5710142905121,81.03464772975963,1.5798425453471439,21.047153541274046
47,lexical,72.81330522370578,15542,91.58728436973514,81.12833302989475,1.5492192600788464,20.95688981308366
48,lexical,72.94916842351839,15571,91.60295251906902,81.21875516556378,1.519774342156633,20.869091824458927
49,lexical,73.08503162333099,15600,91.61856241502716,81.3090396779921,1.4915312576189999,20.784397117596537
50,lexical,73.21620988521902,15628,91.63357906798207,81.39608064017372,1.4643241977043804,20.70185411141316
