feature_id,rank,transformation,count,pattern_type
2.40,0,2.40→1.92,1,changes
2.40,0,2.40→2.57,1,changes
2.40,0,2.40→2.15,1,changes
2.40,0,2.40→2.29,1,changes
2.41,0,2.41→2.00,1,changes
2.41,0,2.41→1.80,1,changes
2.42,0,2.42→2.10,3,changes
2.42,0,2.42→2.00,2,changes
2.42,0,2.42→1.75,1,changes
2.42,0,2.42→1.78,1,changes
2.42,0,2.42→1.70,1,changes
2.42,0,2.42→2.38,1,changes
2.42,0,2.42→2.40,1,changes
2.42,0,2.42→2.09,1,changes
2.43,0,2.43→2.08,2,changes
2.43,0,2.43→1.64,1,changes
2.43,0,2.43→1.60,1,changes
2.43,0,2.43→2.14,1,changes
2.43,0,2.43→2.60,1,changes
2.43,0,2.43→2.17,1,changes
2.44,0,2.44→2.25,3,changes
2.44,0,2.44→1.88,2,changes
2.44,0,2.44→2.00,2,changes
2.44,0,2.44→1.70,1,changes
2.44,0,2.44→2.18,1,changes
2.44,0,2.44→2.50,1,changes
2.44,0,2.44→2.11,1,changes
2.44,0,2.44→2.33,1,changes
2.44,0,2.44→2.43,1,changes
2.44,0,2.44→2.22,1,changes
2.45,0,2.45→2.00,2,changes
2.45,0,2.45→1.75,2,changes
2.45,0,2.45→1.78,1,changes
2.45,0,2.45→1.89,1,changes
2.45,0,2.45→2.44,1,changes
2.45,0,2.45→2.50,1,changes
2.46,0,2.46→1.82,3,changes
2.46,0,2.46→3.30,1,changes
2.46,0,2.46→1.60,1,changes
2.46,0,2.46→1.80,1,changes
2.46,0,2.46→1.70,1,changes
2.46,0,2.46→1.90,1,changes
2.46,0,2.46→1.56,1,changes
2.46,0,2.46→1.91,1,changes
2.46,0,2.46→1.50,1,changes
2.46,0,2.46→2.82,1,changes
2.46,0,2.46→2.23,1,changes
2.46,0,2.46→2.50,1,changes
2.46,0,2.46→2.10,1,changes
2.46,0,2.46→2.30,1,changes
2.47,0,2.47→1.85,2,changes
2.47,0,2.47→2.08,1,changes
2.47,0,2.47→1.80,1,changes
2.47,0,2.47→2.50,1,changes
2.47,0,2.47→2.40,1,changes
2.47,0,2.47→2.00,1,changes
2.47,0,2.47→1.55,1,changes
2.47,0,2.47→1.60,1,changes
2.47,0,2.47→1.67,1,changes
2.47,0,2.47→2.23,1,changes
2.47,0,2.47→1.93,1,changes
2.50,0,2.50→2.33,4,changes
2.50,0,2.50→2.36,2,changes
2.50,0,2.50→1.71,2,changes
2.50,0,2.50→1.83,2,changes
2.50,0,2.50→2.25,2,changes
2.50,0,2.50→2.00,2,changes
2.50,0,2.50→1.78,1,changes
2.50,0,2.50→2.40,1,changes
2.50,0,2.50→1.82,1,changes
2.50,0,2.50→1.73,1,changes
2.50,0,2.50→1.62,1,changes
2.50,0,2.50→1.89,1,changes
2.50,0,2.50→1.38,1,changes
2.50,0,2.50→2.17,1,changes
2.50,0,2.50→1.57,1,changes
2.50,0,2.50→2.18,1,changes
2.50,0,2.50→1.88,1,changes
2.50,0,2.50→3.71,1,changes
2.50,0,2.50→1.91,1,changes
2.50,0,2.50→2.09,1,changes
2.50,0,2.50→2.14,1,changes
2.50,0,2.50→2.44,1,changes
2.50,0,2.50→2.29,1,changes
2.50,0,2.50→2.10,1,changes
2.50,0,2.50→2.20,1,changes
2.50,0,2.50→1.90,1,changes
2.50,0,2.50→2.43,1,changes
2.50,0,2.50→2.38,1,changes
2.53,0,2.53→1.60,2,changes
2.53,0,2.53→1.92,1,changes
2.53,0,2.53→2.20,1,changes
2.53,0,2.53→1.67,1,changes
2.53,0,2.53→2.82,1,changes
2.53,0,2.53→2.00,1,changes
2.53,0,2.53→1.93,1,changes
2.53,0,2.53→2.08,1,changes
2.54,0,2.54→1.82,2,changes
2.54,0,2.54→2.00,1,changes
2.54,0,2.54→1.57,1,changes
2.54,0,2.54→1.60,1,changes
2.54,0,2.54→1.91,1,changes
2.54,0,2.54→2.10,1,changes
2.54,0,2.54→2.30,1,changes
2.54,0,2.54→2.11,1,changes
2.54,0,2.54→1.64,1,changes
2.54,0,2.54→1.90,1,changes
2.54,0,2.54→1.85,1,changes
2.54,0,2.54→2.08,1,changes
2.55,0,2.55→2.33,1,changes
2.55,0,2.55→1.88,1,changes
2.55,0,2.55→1.56,1,changes
2.55,0,2.55→2.25,1,changes
2.55,0,2.55→2.10,1,changes
2.56,0,2.56→2.11,2,changes
2.56,0,2.56→2.38,2,changes
2.56,0,2.56→2.22,2,changes
2.56,0,2.56→2.18,1,changes
2.56,0,2.56→2.40,1,changes
2.56,0,2.56→1.69,1,changes
2.56,0,2.56→1.75,1,changes
2.56,0,2.56→1.92,1,changes
2.56,0,2.56→1.42,1,changes
2.56,0,2.56→1.67,1,changes
2.56,0,2.56→1.62,1,changes
2.56,0,2.56→1.85,1,changes
2.56,0,2.56→2.33,1,changes
2.56,0,2.56→2.12,1,changes
2.57,0,2.57→2.20,3,changes
2.57,0,2.57→2.09,2,changes
2.57,0,2.57→1.77,1,changes
2.57,0,2.57→2.27,1,changes
2.57,0,2.57→2.73,1,changes
2.57,0,2.57→1.88,1,changes
2.57,0,2.57→1.60,1,changes
2.57,0,2.57→2.00,1,changes
2.57,0,2.57→1.80,1,changes
2.57,0,2.57→1.91,1,changes
2.57,0,2.57→2.60,1,changes
2.57,0,2.57→2.33,1,changes
2.57,0,2.57→2.50,1,changes
2.58,0,2.58→2.10,1,changes
2.58,0,2.58→2.11,1,changes
2.58,0,2.58→2.17,1,changes
2.58,0,2.58→1.90,1,changes
2.58,0,2.58→2.23,1,changes
2.58,0,2.58→1.82,1,changes
2.58,0,2.58→1.93,1,changes
2.58,0,2.58→2.00,1,changes
2.58,0,2.58→1.89,1,changes
2.58,0,2.58→2.25,1,changes
2.59,0,2.59→1.78,1,changes
2.59,0,2.59→2.86,1,changes
2.60,0,2.60→2.00,3,changes
2.60,0,2.60→1.82,2,changes
2.60,0,2.60→2.12,1,changes
2.60,0,2.60→2.08,1,changes
2.60,0,2.60→2.92,1,changes
2.60,0,2.60→2.67,1,changes
2.60,0,2.60→2.50,1,changes
2.60,0,2.60→1.85,1,changes
2.60,0,2.60→2.33,1,changes
2.60,0,2.60→2.73,1,changes
2.60,0,2.60→1.78,1,changes
2.60,0,2.60→2.38,1,changes
2.60,0,2.60→2.22,1,changes
2.60,0,2.60→2.44,1,changes
2.61,0,2.61→1.91,1,changes
2.61,0,2.61→2.58,1,changes
2.62,0,2.62→1.89,2,changes
2.62,0,2.62→2.25,1,changes
2.62,0,2.62→1.88,1,changes
2.62,0,2.62→1.38,1,changes
2.62,0,2.62→2.18,1,changes
2.62,0,2.62→1.80,1,changes
2.62,0,2.62→2.00,1,changes
2.62,0,2.62→2.23,1,changes
2.62,0,2.62→2.08,1,changes
2.62,0,2.62→1.60,1,changes
2.62,0,2.62→1.70,1,changes
2.62,0,2.62→1.73,1,changes
2.62,0,2.62→1.90,1,changes
2.62,0,2.62→2.67,1,changes
2.62,0,2.62→2.57,1,changes
2.62,0,2.62→3.17,1,changes
2.63,0,2.63→3.08,1,changes
2.64,0,2.64→2.00,4,changes
2.64,0,2.64→1.75,2,changes
2.64,0,2.64→2.12,1,changes
2.64,0,2.64→1.82,1,changes
2.64,0,2.64→2.25,1,changes
2.64,0,2.64→1.67,1,changes
2.64,0,2.64→1.64,1,changes
2.64,0,2.64→1.78,1,changes
2.64,0,2.64→1.73,1,changes
2.64,0,2.64→3.00,1,changes
2.64,0,2.64→2.36,1,changes
2.65,0,2.65→2.09,2,changes
2.65,0,2.65→1.85,1,changes
2.65,0,2.65→1.92,1,changes
2.67,0,2.67→1.80,2,changes
2.67,0,2.67→1.62,2,changes
2.67,0,2.67→1.67,1,changes
2.67,0,2.67→2.18,1,changes
2.67,0,2.67→2.00,1,changes
2.67,0,2.67→1.78,1,changes
2.67,0,2.67→2.22,1,changes
2.67,0,2.67→1.64,1,changes
2.67,0,2.67→1.73,1,changes
2.67,0,2.67→2.27,1,changes
2.67,0,2.67→2.46,1,changes
2.67,0,2.67→1.56,1,changes
2.67,0,2.67→2.33,1,changes
2.67,0,2.67→1.89,1,changes
2.67,0,2.67→2.62,1,changes
2.67,0,2.67→2.56,1,changes
2.67,0,2.67→2.38,1,changes
2.68,0,2.68→2.08,1,changes
2.68,0,2.68→1.85,1,changes
2.69,0,2.69→2.08,2,changes
2.69,0,2.69→1.90,2,changes
2.69,0,2.69→1.88,1,changes
2.69,0,2.69→1.89,1,changes
2.69,0,2.69→1.70,1,changes
2.69,0,2.69→1.78,1,changes
2.69,0,2.69→1.82,1,changes
2.69,0,2.69→2.11,1,changes
2.69,0,2.69→1.62,1,changes
2.69,0,2.69→2.40,1,changes
2.69,0,2.69→2.38,1,changes
2.69,0,2.69→2.70,1,changes
2.69,0,2.69→2.00,1,changes
2.69,0,2.69→2.33,1,changes
2.69,0,2.69→1.92,1,changes
2.69,0,2.69→2.42,1,changes
2.70,0,2.70→2.33,1,changes
2.70,0,2.70→2.38,1,changes
2.71,0,2.71→2.17,3,changes
2.71,0,2.71→2.09,3,changes
2.71,0,2.71→1.92,2,changes
2.71,0,2.71→1.91,2,changes
2.71,0,2.71→2.30,1,changes
2.71,0,2.71→2.18,1,changes
2.71,0,2.71→1.94,1,changes
2.71,0,2.71→1.90,1,changes
2.71,0,2.71→2.27,1,changes
2.71,0,2.71→2.80,1,changes
2.71,0,2.71→1.50,1,changes
2.71,0,2.71→2.40,1,changes
2.71,0,2.71→1.82,1,changes
2.71,0,2.71→2.00,1,changes
2.72,0,2.72→1.86,1,changes
2.73,0,2.73→2.00,3,changes
2.73,0,2.73→2.40,2,changes
2.73,0,2.73→1.64,1,changes
2.73,0,2.73→2.29,1,changes
2.73,0,2.73→1.67,1,changes
2.73,0,2.73→2.17,1,changes
2.73,0,2.73→2.18,1,changes
2.73,0,2.73→1.75,1,changes
2.73,0,2.73→1.88,1,changes
2.73,0,2.73→2.50,1,changes
2.73,0,2.73→1.78,1,changes
2.73,0,2.73→1.55,1,changes
2.73,0,2.73→1.82,1,changes
2.73,0,2.73→2.46,1,changes
2.73,0,2.73→2.58,1,changes
2.73,0,2.73→1.80,1,changes
2.73,0,2.73→2.08,1,changes
2.74,0,2.74→2.36,1,changes
2.74,0,2.74→2.08,1,changes
2.74,0,2.74→2.17,1,changes
2.74,0,2.74→2.38,1,changes
2.75,0,2.75→1.85,1,changes
2.75,0,2.75→1.57,1,changes
2.75,0,2.75→1.60,1,changes
2.75,0,2.75→2.09,1,changes
2.75,0,2.75→2.11,1,changes
2.75,0,2.75→2.85,1,changes
2.75,0,2.75→2.00,1,changes
2.75,0,2.75→1.67,1,changes
2.75,0,2.75→2.17,1,changes
2.75,0,2.75→2.18,1,changes
2.75,0,2.75→2.08,1,changes
2.75,0,2.75→1.75,1,changes
2.75,0,2.75→1.86,1,changes
2.75,0,2.75→1.78,1,changes
2.75,0,2.75→1.83,1,changes
2.75,0,2.75→2.20,1,changes
2.75,0,2.75→1.70,1,changes
2.75,0,2.75→2.38,1,changes
2.75,0,2.75→1.91,1,changes
2.76,0,2.76→2.00,1,changes
2.76,0,2.76→2.21,1,changes
2.76,0,2.76→2.36,1,changes
2.76,0,2.76→2.09,1,changes
2.76,0,2.76→1.75,1,changes
2.76,0,2.76→2.85,1,changes
2.77,0,2.77→1.80,2,changes
2.77,0,2.77→2.22,1,changes
2.77,0,2.77→1.89,1,changes
2.77,0,2.77→2.00,1,changes
2.77,0,2.77→1.78,1,changes
2.77,0,2.77→2.20,1,changes
2.78,0,2.78→2.00,1,changes
2.78,0,2.78→3.20,1,changes
2.78,0,2.78→2.33,1,changes
2.79,0,2.79→1.90,2,changes
2.79,0,2.79→1.89,2,changes
2.79,0,2.79→1.64,1,changes
2.79,0,2.79→1.93,1,changes
2.79,0,2.79→2.09,1,changes
2.79,0,2.79→2.42,1,changes
2.79,0,2.79→1.80,1,changes
2.79,0,2.79→2.00,1,changes
2.79,0,2.79→1.60,1,changes
2.79,0,2.79→2.25,1,changes
2.79,0,2.79→2.10,1,changes
2.79,0,2.79→1.56,1,changes
2.79,0,2.79→2.11,1,changes
2.79,0,2.79→1.73,1,changes
2.80,0,2.80→1.89,2,changes
2.80,0,2.80→1.92,1,changes
2.80,0,2.80→2.42,1,changes
2.80,0,2.80→2.08,1,changes
2.80,0,2.80→2.30,1,changes
2.80,0,2.80→2.50,1,changes
2.80,0,2.80→2.58,1,changes
2.80,0,2.80→1.82,1,changes
2.80,0,2.80→2.20,1,changes
2.80,0,2.80→2.00,1,changes
2.80,0,2.80→2.23,1,changes
2.80,0,2.80→2.60,1,changes
2.80,0,2.80→2.17,1,changes
2.80,0,2.80→2.10,1,changes
2.81,0,2.81→2.10,1,changes
2.81,0,2.81→2.06,1,changes
2.81,0,2.81→2.57,1,changes
2.81,0,2.81→1.73,1,changes
2.81,0,2.81→2.27,1,changes
2.81,0,2.81→1.93,1,changes
2.81,0,2.81→2.23,1,changes
2.82,0,2.82→2.00,3,changes
2.82,0,2.82→2.50,2,changes
2.82,0,2.82→1.89,1,changes
2.82,0,2.82→1.50,1,changes
2.82,0,2.82→2.22,1,changes
2.82,0,2.82→1.92,1,changes
2.82,0,2.82→2.38,1,changes
2.82,0,2.82→2.08,1,changes
2.82,0,2.82→1.62,1,changes
2.82,0,2.82→2.30,1,changes
2.83,0,2.83→1.89,2,changes
2.83,0,2.83→1.92,1,changes
2.83,0,2.83→1.67,1,changes
2.83,0,2.83→1.75,1,changes
2.83,0,2.83→2.44,1,changes
2.83,0,2.83→1.60,1,changes
2.83,0,2.83→2.18,1,changes
2.83,0,2.83→2.08,1,changes
2.83,0,2.83→1.43,1,changes
2.83,0,2.83→2.80,1,changes
2.83,0,2.83→2.50,1,changes
2.84,0,2.84→2.00,2,changes
2.84,0,2.84→3.80,1,changes
2.85,0,2.85→2.00,2,changes
2.85,0,2.85→2.27,1,changes
2.85,0,2.85→2.56,1,changes
2.85,0,2.85→1.89,1,changes
2.85,0,2.85→1.92,1,changes
2.85,0,2.85→1.80,1,changes
2.85,0,2.85→2.22,1,changes
2.86,0,2.86→2.00,4,changes
2.86,0,2.86→2.10,2,changes
2.86,0,2.86→2.11,1,changes
2.86,0,2.86→1.82,1,changes
2.86,0,2.86→1.73,1,changes
2.86,0,2.86→2.09,1,changes
2.87,0,2.87→2.00,2,changes
2.87,0,2.87→3.00,1,changes
2.87,0,2.87→2.55,1,changes
2.87,0,2.87→1.45,1,changes
2.87,0,2.87→2.40,1,changes
2.87,0,2.87→1.78,1,changes
2.87,0,2.87→1.92,1,changes
2.87,0,2.87→1.75,1,changes
2.87,0,2.87→2.36,1,changes
2.88,0,2.88→1.91,2,changes
2.88,0,2.88→1.78,1,changes
2.88,0,2.88→2.33,1,changes
2.88,0,2.88→2.00,1,changes
2.88,0,2.88→2.27,1,changes
2.88,0,2.88→2.85,1,changes
2.89,0,2.89→2.15,2,changes
2.89,0,2.89→2.33,1,changes
2.89,0,2.89→1.62,1,changes
2.89,0,2.89→2.09,1,changes
2.89,0,2.89→2.25,1,changes
2.89,0,2.89→2.18,1,changes
2.89,0,2.89→1.67,1,changes
2.89,0,2.89→2.86,1,changes
2.89,0,2.89→3.29,1,changes
2.89,0,2.89→2.64,1,changes
2.89,0,2.89→2.67,1,changes
2.89,0,2.89→2.13,1,changes
2.89,0,2.89→2.08,1,changes
2.90,0,2.90→2.22,1,changes
2.90,0,2.90→1.79,1,changes
2.90,0,2.90→2.00,1,changes
2.90,0,2.90→2.50,1,changes
2.90,0,2.90→2.11,1,changes
2.91,0,2.91→2.25,3,changes
2.91,0,2.91→1.86,1,changes
2.91,0,2.91→1.94,1,changes
2.91,0,2.91→2.00,1,changes
2.92,0,2.92→2.33,1,changes
2.92,0,2.92→2.36,1,changes
2.92,0,2.92→2.50,1,changes
2.92,0,2.92→2.20,1,changes
2.92,0,2.92→2.45,1,changes
2.92,0,2.92→2.40,1,changes
2.92,0,2.92→2.62,1,changes
2.92,0,2.92→2.11,1,changes
2.92,0,2.92→2.17,1,changes
2.93,0,2.93→2.10,3,changes
2.93,0,2.93→1.82,2,changes
2.93,0,2.93→2.80,1,changes
2.93,0,2.93→2.55,1,changes
2.93,0,2.93→2.09,1,changes
2.93,0,2.93→1.44,1,changes
2.93,0,2.93→2.77,1,changes
2.93,0,2.93→1.78,1,changes
2.93,0,2.93→3.10,1,changes
2.93,0,2.93→1.67,1,changes
2.93,0,2.93→2.00,1,changes
2.93,0,2.93→1.56,1,changes
2.94,0,2.94→2.25,3,changes
2.94,0,2.94→2.20,2,changes
2.94,0,2.94→1.75,1,changes
2.94,0,2.94→1.70,1,changes
2.94,0,2.94→2.00,1,changes
2.94,0,2.94→2.54,1,changes
2.94,0,2.94→1.42,1,changes
2.94,0,2.94→2.42,1,changes
2.94,0,2.94→2.10,1,changes
2.94,0,2.94→2.69,1,changes
2.94,0,2.94→1.83,1,changes
2.95,0,2.95→2.00,1,changes
2.95,0,2.95→2.93,1,changes
2.95,0,2.95→1.92,1,changes
2.95,0,2.95→1.54,1,changes
2.95,0,2.95→2.50,1,changes
2.96,0,2.96→1.80,1,changes
20,0,20→13,20,changes
20,0,20→12,7,changes
20,0,20→16,5,changes
20,0,20→11,4,changes
20,0,20→15,3,changes
20,0,20→19,3,changes
20,0,20→17,2,changes
20,0,20→14,1,changes
20,0,20→18,1,changes
20,0,20→25,1,changes
21,0,21→14,13,changes
21,0,21→13,10,changes
21,0,21→17,5,changes
21,0,21→20,5,changes
21,0,21→12,3,changes
21,0,21→19,3,changes
21,0,21→11,2,changes
21,0,21→18,2,changes
21,0,21→15,1,changes
21,0,21→16,1,changes
21,0,21→32,1,changes
22,0,22→18,9,changes
22,0,22→20,8,changes
22,0,22→21,7,changes
22,0,22→16,6,changes
22,0,22→17,6,changes
22,0,22→13,5,changes
22,0,22→19,5,changes
22,0,22→15,4,changes
22,0,22→14,4,changes
22,0,22→12,3,changes
22,0,22→37,1,changes
23,0,23→22,8,changes
23,0,23→19,7,changes
23,0,23→20,7,changes
23,0,23→17,5,changes
23,0,23→18,4,changes
23,0,23→21,4,changes
23,0,23→13,3,changes
23,0,23→11,1,changes
23,0,23→15,1,changes
23,0,23→16,1,changes
23,0,23→14,1,changes
23,0,23→12,1,changes
23,0,23→24,1,changes
24,0,24→20,16,changes
24,0,24→18,13,changes
24,0,24→17,8,changes
24,0,24→19,8,changes
24,0,24→22,7,changes
24,0,24→21,6,changes
24,0,24→14,3,changes
24,0,24→16,2,changes
24,0,24→23,2,changes
24,0,24→13,1,changes
24,0,24→15,1,changes
25,0,25→21,14,changes
25,0,25→22,10,changes
25,0,25→20,9,changes
25,0,25→19,9,changes
25,0,25→23,6,changes
25,0,25→18,5,changes
25,0,25→15,3,changes
25,0,25→24,3,changes
25,0,25→17,2,changes
25,0,25→12,1,changes
25,0,25→13,1,changes
25,0,25→10,1,changes
25,0,25→26,1,changes
25,0,25→16,1,changes
26,0,26→22,18,changes
26,0,26→20,13,changes
26,0,26→19,13,changes
26,0,26→23,9,changes
26,0,26→21,7,changes
26,0,26→24,7,changes
26,0,26→18,4,changes
26,0,26→17,3,changes
26,0,26→14,1,changes
26,0,26→13,1,changes
26,0,26→25,1,changes
26,0,26→27,1,changes
27,0,27→22,16,changes
27,0,27→23,15,changes
27,0,27→21,9,changes
27,0,27→24,8,changes
27,0,27→20,6,changes
27,0,27→26,2,changes
27,0,27→25,2,changes
27,0,27→18,2,changes
27,0,27→19,1,changes
27,0,27→28,1,changes
28,0,28→22,15,changes
28,0,28→23,12,changes
28,0,28→20,9,changes
28,0,28→24,9,changes
28,0,28→25,7,changes
28,0,28→21,6,changes
28,0,28→26,4,changes
28,0,28→18,3,changes
28,0,28→16,1,changes
28,0,28→19,1,changes
29,0,29→24,16,changes
29,0,29→21,15,changes
29,0,29→23,14,changes
29,0,29→22,7,changes
29,0,29→25,6,changes
29,0,29→27,5,changes
29,0,29→18,4,changes
29,0,29→20,4,changes
29,0,29→28,2,changes
29,0,29→19,2,changes
29,0,29→26,2,changes
29,0,29→17,1,changes
3,0,3→2,86,changes
3,0,3→4,3,changes
3,0,3→5,2,changes
3,0,3→6,1,changes
3,0,3→8,1,changes
3.00,0,3.00→2.00,6,changes
3.00,0,3.00→2.17,4,changes
3.00,0,3.00→2.20,4,changes
3.00,0,3.00→2.18,3,changes
3.00,0,3.00→2.09,2,changes
3.00,0,3.00→1.67,2,changes
3.00,0,3.00→2.10,2,changes
3.00,0,3.00→1.82,2,changes
3.00,0,3.00→2.22,2,changes
3.00,0,3.00→2.60,1,changes
3.00,0,3.00→2.31,1,changes
3.00,0,3.00→2.38,1,changes
3.00,0,3.00→2.30,1,changes
3.00,0,3.00→2.62,1,changes
3.00,0,3.00→1.73,1,changes
3.00,0,3.00→2.56,1,changes
3.00,0,3.00→2.44,1,changes
3.00,0,3.00→2.08,1,changes
3.00,0,3.00→2.40,1,changes
3.00,0,3.00→1.70,1,changes
3.00,0,3.00→1.88,1,changes
3.00,0,3.00→1.50,1,changes
3.00,0,3.00→2.36,1,changes
3.00,0,3.00→2.14,1,changes
3.00,0,3.00→2.64,1,changes
3.00,0,3.00→1.30,1,changes
3.00,0,3.00→3.27,1,changes
3.00,0,3.00→1.78,1,changes
3.00,0,3.00→1.80,1,changes
3.00,0,3.00→1.86,1,changes
3.00,0,3.00→2.54,1,changes
3.00,0,3.00→2.50,1,changes
3.00,0,3.00→2.92,1,changes
3.00,0,3.00→1.91,1,changes
3.00,0,3.00→2.33,1,changes
3.00,0,3.00→2.25,1,changes
3.00,0,3.00→2.88,1,changes
3.05,0,3.05→2.00,3,changes
3.05,0,3.05→2.67,1,changes
3.05,0,3.05→2.57,1,changes
3.05,0,3.05→1.58,1,changes
3.05,0,3.05→2.25,1,changes
3.06,0,3.06→2.00,3,changes
3.06,0,3.06→1.50,2,changes
3.06,0,3.06→2.08,1,changes
3.06,0,3.06→2.31,1,changes
3.06,0,3.06→2.17,1,changes
3.06,0,3.06→2.40,1,changes
3.06,0,3.06→2.33,1,changes
3.06,0,3.06→1.67,1,changes
3.06,0,3.06→1.88,1,changes
3.06,0,3.06→1.92,1,changes
3.06,0,3.06→2.09,1,changes
3.06,0,3.06→2.58,1,changes
3.06,0,3.06→1.83,1,changes
3.06,0,3.06→2.55,1,changes
3.06,0,3.06→2.42,1,changes
3.06,0,3.06→1.82,1,changes
3.07,0,3.07→2.17,2,changes
3.07,0,3.07→2.25,2,changes
3.07,0,3.07→2.73,1,changes
3.07,0,3.07→1.91,1,changes
3.07,0,3.07→1.55,1,changes
3.07,0,3.07→2.18,1,changes
3.07,0,3.07→1.67,1,changes
3.07,0,3.07→2.40,1,changes
3.07,0,3.07→2.22,1,changes
3.07,0,3.07→1.44,1,changes
3.07,0,3.07→1.78,1,changes
3.07,0,3.07→1.60,1,changes
3.07,0,3.07→2.55,1,changes
3.07,0,3.07→2.62,1,changes
3.08,0,3.08→2.00,2,changes
3.08,0,3.08→2.18,1,changes
3.08,0,3.08→2.55,1,changes
3.08,0,3.08→1.80,1,changes
3.08,0,3.08→1.62,1,changes
3.08,0,3.08→2.50,1,changes
3.08,0,3.08→2.63,1,changes
3.08,0,3.08→2.11,1,changes
3.08,0,3.08→2.12,1,changes
3.08,0,3.08→1.89,1,changes
3.08,0,3.08→2.40,1,changes
3.08,0,3.08→2.89,1,changes
3.08,0,3.08→1.78,1,changes
3.08,0,3.08→1.57,1,changes
3.08,0,3.08→2.45,1,changes
3.09,0,3.09→2.33,1,changes
3.09,0,3.09→2.25,1,changes
3.10,0,3.10→2.62,1,changes
3.10,0,3.10→3.58,1,changes
3.10,0,3.10→2.64,1,changes
3.10,0,3.10→2.00,1,changes
3.11,0,3.11→2.00,2,changes
3.11,0,3.11→2.08,1,changes
3.11,0,3.11→1.64,1,changes
3.11,0,3.11→2.67,1,changes
3.11,0,3.11→1.75,1,changes
3.11,0,3.11→2.45,1,changes
3.11,0,3.11→2.38,1,changes
3.11,0,3.11→3.29,1,changes
3.12,0,3.12→1.70,2,changes
3.12,0,3.12→2.08,2,changes
3.12,0,3.12→2.10,1,changes
3.12,0,3.12→2.33,1,changes
3.12,0,3.12→1.91,1,changes
3.12,0,3.12→1.55,1,changes
3.12,0,3.12→1.90,1,changes
3.12,0,3.12→2.54,1,changes
3.12,0,3.12→2.17,1,changes
3.13,0,3.13→2.00,1,changes
3.13,0,3.13→2.27,1,changes
3.13,0,3.13→2.10,1,changes
3.13,0,3.13→1.80,1,changes
3.13,0,3.13→2.67,1,changes
3.13,0,3.13→2.33,1,changes
3.13,0,3.13→2.62,1,changes
3.13,0,3.13→2.57,1,changes
3.13,0,3.13→1.50,1,changes
3.14,0,3.14→2.27,2,changes
3.14,0,3.14→2.07,1,changes
3.14,0,3.14→2.87,1,changes
3.14,0,3.14→2.11,1,changes
3.14,0,3.14→2.40,1,changes
3.14,0,3.14→3.21,1,changes
3.14,0,3.14→2.30,1,changes
3.15,0,3.15→2.30,1,changes
3.15,0,3.15→2.20,1,changes
3.15,0,3.15→1.75,1,changes
3.15,0,3.15→1.90,1,changes
3.15,0,3.15→1.67,1,changes
3.15,0,3.15→2.21,1,changes
3.15,0,3.15→1.62,1,changes
3.16,0,3.16→1.92,1,changes
3.17,0,3.17→2.20,2,changes
3.17,0,3.17→1.69,1,changes
3.17,0,3.17→2.12,1,changes
3.17,0,3.17→2.54,1,changes
3.17,0,3.17→2.08,1,changes
3.17,0,3.17→2.33,1,changes
3.17,0,3.17→2.56,1,changes
3.17,0,3.17→2.18,1,changes
3.17,0,3.17→2.27,1,changes
3.17,0,3.17→2.50,1,changes
3.17,0,3.17→2.11,1,changes
3.17,0,3.17→2.17,1,changes
3.18,0,3.18→2.19,1,changes
3.18,0,3.18→2.56,1,changes
3.18,0,3.18→2.44,1,changes
3.18,0,3.18→1.75,1,changes
3.18,0,3.18→1.90,1,changes
3.18,0,3.18→2.27,1,changes
3.18,0,3.18→1.91,1,changes
3.18,0,3.18→1.67,1,changes
3.18,0,3.18→2.23,1,changes
3.19,0,3.19→2.18,2,changes
3.19,0,3.19→1.70,1,changes
3.19,0,3.19→2.46,1,changes
3.19,0,3.19→2.23,1,changes
3.19,0,3.19→1.75,1,changes
3.19,0,3.19→2.87,1,changes
3.19,0,3.19→2.00,1,changes
3.20,0,3.20→2.18,1,changes
3.20,0,3.20→2.69,1,changes
3.20,0,3.20→2.67,1,changes
3.20,0,3.20→2.12,1,changes
3.20,0,3.20→2.58,1,changes
3.20,0,3.20→2.75,1,changes
3.20,0,3.20→2.00,1,changes
3.20,0,3.20→2.42,1,changes
3.20,0,3.20→1.85,1,changes
3.20,0,3.20→2.47,1,changes
3.20,0,3.20→1.91,1,changes
3.20,0,3.20→1.82,1,changes
3.20,0,3.20→2.27,1,changes
3.20,0,3.20→2.55,1,changes
3.20,0,3.20→2.92,1,changes
3.21,0,3.21→2.27,3,changes
3.21,0,3.21→2.18,2,changes
3.21,0,3.21→2.36,1,changes
3.21,0,3.21→1.62,1,changes
3.21,0,3.21→2.58,1,changes
3.21,0,3.21→2.29,1,changes
3.21,0,3.21→1.91,1,changes
3.21,0,3.21→2.20,1,changes
3.21,0,3.21→2.56,1,changes
3.21,0,3.21→2.00,1,changes
3.21,0,3.21→1.56,1,changes
3.21,0,3.21→2.30,1,changes
3.22,0,3.22→2.08,1,changes
3.22,0,3.22→2.20,1,changes
3.23,0,3.23→2.80,1,changes
3.23,0,3.23→2.62,1,changes
3.23,0,3.23→2.22,1,changes
3.23,0,3.23→2.55,1,changes
3.23,0,3.23→2.90,1,changes
3.23,0,3.23→2.36,1,changes
3.23,0,3.23→1.89,1,changes
3.24,0,3.24→2.08,1,changes
3.24,0,3.24→2.92,1,changes
3.24,0,3.24→2.71,1,changes
