feature_id,canonical_value,headline_value,transformation,count,percentage
FW-ADD,ABSENT,ADP-ADD,ABSENT→ADP-ADD,107,40.225563909774436
FW-ADD,ABSENT,PRON-PERS-ADD,ABSENT→PRON-PERS-ADD,88,33.08270676691729
FW-ADD,ABSENT,AUX-ADD,ABSENT→AUX-ADD,48,18.045112781954884
FW-ADD,ABSENT,SCONJ-ADD,ABSENT→SCONJ-ADD,12,4.511278195488721
FW-ADD,ABSENT,ART-ADD,ABSENT→ART-ADD,7,2.631578947368421
FW-ADD,ABSENT,CCONJ-ADD,ABSENT→CCONJ-ADD,4,1.5037593984962405
