feature_id,canonical_value,headline_value,transformation,count,percentage
C-DEL,VERB-DEL,ABSENT,VERB-DEL→ABSENT,609,43.345195729537366
C-DEL,NOUN-DEL,ABSENT,NOUN-DEL→ABSENT,598,42.562277580071175
C-DEL,ADJ-DEL,ABSENT,ADJ-DEL→ABSENT,191,13.594306049822064
C-DEL,ADV-DEL,ABSENT,ADV-DEL→ABSENT,7,0.498220640569395
