feature_id,canonical_value,headline_value,transformation,count,percentage
FW-ADD,ABSENT,ADP-ADD,ABSENT→ADP-ADD,28,57.14285714285714
FW-ADD,ABSENT,AUX-ADD,ABSENT→AUX-ADD,13,26.53061224489796
FW-ADD,ABSENT,PRON-PERS-ADD,ABSENT→PRON-PERS-ADD,5,10.204081632653061
FW-ADD,ABSENT,ART-ADD,ABSENT→ART-ADD,2,4.081632653061225
FW-ADD,ABSENT,SCONJ-ADD,ABSENT→SCONJ-ADD,1,2.0408163265306123
