feature_id,canonical_value,headline_value,transformation,count
DEP-REL-CHG,aux,xcomp,aux→xcomp,5
DEP-REL-CHG,obj,det,obj→det,5
DEP-REL-CHG,nsubj,nmod:poss,nsubj→nmod:poss,5
DEP-REL-CHG,obj,amod,obj→amod,5
DEP-REL-CHG,obl,acl,obl→acl,5
DEP-REL-CHG,nmod,acl,nmod→acl,5
DEP-REL-CHG,nsubj,nsubj:pass,nsubj→nsubj:pass,5
DEP-REL-CHG,root,aux:pass,root→aux:pass,5
DEP-REL-CHG,case,obl:agent,case→obl:agent,5
DEP-REL-CHG,obl,nummod,obl→nummod,5
DEP-REL-CHG,conj,nsubj,conj→nsubj,5
DEP-REL-CHG,nsubj:pass,det,nsubj:pass→det,5
DEP-REL-CHG,cop,nmod,cop→nmod,5
DEP-REL-CHG,advmod,punct,advmod→punct,5
DEP-REL-CHG,cc,conj,cc→conj,5
DEP-REL-CHG,expl,det,expl→det,5
DEP-REL-CHG,det,flat,det→flat,5
DEP-REL-CHG,xcomp,obl,xcomp→obl,5
DEP-REL-CHG,aux,cop,aux→cop,4
DEP-REL-CHG,ccomp,nmod,ccomp→nmod,4
DEP-REL-CHG,cc,nsubj,cc→nsubj,4
DEP-REL-CHG,aux,det,aux→det,4
DEP-REL-CHG,ccomp,compound,ccomp→compound,4
DEP-REL-CHG,obl,root,obl→root,4
DEP-REL-CHG,compound,nsubj:pass,compound→nsubj:pass,4
DEP-REL-CHG,amod,mark,amod→mark,4
DEP-REL-CHG,obj,nsubj,obj→nsubj,4
DEP-REL-CHG,advcl,xcomp,advcl→xcomp,4
DEP-REL-CHG,mark,compound:prt,mark→compound:prt,4
DEP-REL-CHG,nummod,nmod,nummod→nmod,4
DEP-REL-CHG,amod,flat,amod→flat,4
DEP-REL-CHG,cop,amod,cop→amod,4
DEP-REL-CHG,amod,appos,amod→appos,4
DEP-REL-CHG,expl,amod,expl→amod,4
DEP-REL-CHG,aux,ccomp,aux→ccomp,4
DEP-REL-CHG,compound,conj,compound→conj,4
DEP-REL-CHG,advcl,obl,advcl→obl,4
DEP-REL-CHG,case,advcl,case→advcl,4
DEP-REL-CHG,nummod,nsubj,nummod→nsubj,4
DEP-REL-CHG,mark,nmod:poss,mark→nmod:poss,4
DEP-REL-CHG,compound,obl:unmarked,compound→obl:unmarked,4
DEP-REL-CHG,aux:pass,advcl,aux:pass→advcl,4
DEP-REL-CHG,flat,compound,flat→compound,4
DEP-REL-CHG,obj,parataxis,obj→parataxis,4
DEP-REL-CHG,det,advmod,det→advmod,4
DEP-REL-CHG,nmod,advmod,nmod→advmod,4
DEP-REL-CHG,amod,nummod,amod→nummod,4
DEP-REL-CHG,mark,parataxis,mark→parataxis,4
DEP-REL-CHG,case,mark,case→mark,4
DEP-REL-CHG,compound,amod,compound→amod,4
DEP-REL-CHG,punct,obl,punct→obl,4
DEP-REL-CHG,conj,obl,conj→obl,4
DEP-REL-CHG,nsubj,det,nsubj→det,4
DEP-REL-CHG,nsubj,advcl,nsubj→advcl,4
DEP-REL-CHG,flat,case,flat→case,4
DEP-REL-CHG,ccomp,parataxis,ccomp→parataxis,4
DEP-REL-CHG,cc,case,cc→case,4
DEP-REL-CHG,nsubj,flat,nsubj→flat,4
DEP-REL-CHG,nsubj,appos,nsubj→appos,4
DEP-REL-CHG,advmod,root,advmod→root,4
DEP-REL-CHG,conj,punct,conj→punct,3
DEP-REL-CHG,case,parataxis,case→parataxis,3
DEP-REL-CHG,case,cop,case→cop,3
DEP-REL-CHG,nmod:poss,nmod,nmod:poss→nmod,3
DEP-REL-CHG,advmod,compound,advmod→compound,3
DEP-REL-CHG,xcomp,acl,xcomp→acl,3
DEP-REL-CHG,root,ccomp,root→ccomp,3
DEP-REL-CHG,obl,conj,obl→conj,3
DEP-REL-CHG,aux,appos,aux→appos,3
DEP-REL-CHG,root,flat,root→flat,3
DEP-REL-CHG,acl,obl,acl→obl,3
DEP-REL-CHG,nsubj:pass,obj,nsubj:pass→obj,3
DEP-REL-CHG,mark,det,mark→det,3
DEP-REL-CHG,ccomp,mark,ccomp→mark,3
DEP-REL-CHG,punct,flat,punct→flat,3
DEP-REL-CHG,nmod:poss,compound,nmod:poss→compound,3
DEP-REL-CHG,aux,advcl,aux→advcl,3
DEP-REL-CHG,mark,root,mark→root,3
DEP-REL-CHG,ccomp,appos,ccomp→appos,3
DEP-REL-CHG,aux:pass,advmod,aux:pass→advmod,3
DEP-REL-CHG,acl,obj,acl→obj,3
DEP-REL-CHG,compound,aux,compound→aux,3
DEP-REL-CHG,punct,cc,punct→cc,3
DEP-REL-CHG,cop,punct,cop→punct,3
DEP-REL-CHG,aux:pass,parataxis,aux:pass→parataxis,3
DEP-REL-CHG,obj,obl:unmarked,obj→obl:unmarked,3
DEP-REL-CHG,nsubj:pass,amod,nsubj:pass→amod,3
DEP-REL-CHG,expl,compound,expl→compound,3
DEP-REL-CHG,nmod,appos,nmod→appos,3
DEP-REL-CHG,xcomp,advmod,xcomp→advmod,3
DEP-REL-CHG,obj,flat,obj→flat,3
DEP-REL-CHG,conj,case,conj→case,3
DEP-REL-CHG,compound,acl,compound→acl,3
DEP-REL-CHG,nsubj,compound:prt,nsubj→compound:prt,3
DEP-REL-CHG,compound:prt,obl,compound:prt→obl,3
DEP-REL-CHG,root,cc,root→cc,3
DEP-REL-CHG,conj,obj,conj→obj,3
DEP-REL-CHG,nmod:poss,amod,nmod:poss→amod,3
DEP-REL-CHG,obl,advmod,obl→advmod,3
DEP-REL-CHG,aux,nummod,aux→nummod,3
DEP-REL-CHG,nsubj,acl:relcl,nsubj→acl:relcl,3
DEP-REL-CHG,conj,amod,conj→amod,3
DEP-REL-CHG,nsubj,vocative,nsubj→vocative,3
DEP-REL-CHG,compound,det,compound→det,3
DEP-REL-CHG,nmod:poss,nsubj,nmod:poss→nsubj,3
DEP-REL-CHG,nsubj:outer,root,nsubj:outer→root,3
DEP-REL-CHG,root,nmod:unmarked,root→nmod:unmarked,3
DEP-REL-CHG,case,acl,case→acl,3
DEP-REL-CHG,nmod:poss,obl,nmod:poss→obl,3
DEP-REL-CHG,conj,appos,conj→appos,3
DEP-REL-CHG,obl,nsubj,obl→nsubj,3
DEP-REL-CHG,appos,flat,appos→flat,3
DEP-REL-CHG,amod,conj,amod→conj,3
DEP-REL-CHG,cop,advmod,cop→advmod,3
DEP-REL-CHG,ccomp,obl,ccomp→obl,3
DEP-REL-CHG,nmod:unmarked,nummod,nmod:unmarked→nummod,3
DEP-REL-CHG,cop,acl,cop→acl,2
DEP-REL-CHG,nsubj,ccomp,nsubj→ccomp,2
DEP-REL-CHG,root,conj,root→conj,2
DEP-REL-CHG,amod,aux,amod→aux,2
DEP-REL-CHG,nsubj,advmod,nsubj→advmod,2
DEP-REL-CHG,aux:pass,nsubj,aux:pass→nsubj,2
DEP-REL-CHG,punct,nummod,punct→nummod,2
DEP-REL-CHG,det,vocative,det→vocative,2
DEP-REL-CHG,cc,advmod,cc→advmod,2
DEP-REL-CHG,conj,root,conj→root,2
DEP-REL-CHG,det,aux:pass,det→aux:pass,2
DEP-REL-CHG,nsubj:pass,advcl,nsubj:pass→advcl,2
DEP-REL-CHG,root,cop,root→cop,2
DEP-REL-CHG,det,compound:prt,det→compound:prt,2
DEP-REL-CHG,nummod,obl:unmarked,nummod→obl:unmarked,2
DEP-REL-CHG,obl,cc,obl→cc,2
DEP-REL-CHG,flat,obl,flat→obl,2
DEP-REL-CHG,appos,compound,appos→compound,2
DEP-REL-CHG,nsubj:pass,advmod,nsubj:pass→advmod,2
DEP-REL-CHG,aux:pass,det,aux:pass→det,2
DEP-REL-CHG,punct,dep,punct→dep,2
DEP-REL-CHG,nsubj,acl,nsubj→acl,2
DEP-REL-CHG,acl,root,acl→root,2
DEP-REL-CHG,det,obl:unmarked,det→obl:unmarked,2
DEP-REL-CHG,aux,parataxis,aux→parataxis,2
DEP-REL-CHG,advcl,amod,advcl→amod,2
DEP-REL-CHG,compound,parataxis,compound→parataxis,2
DEP-REL-CHG,nmod,obl,nmod→obl,2
DEP-REL-CHG,aux:pass,compound:prt,aux:pass→compound:prt,2
DEP-REL-CHG,expl,nmod,expl→nmod,2
DEP-REL-CHG,amod,acl,amod→acl,2
DEP-REL-CHG,mark,nsubj,mark→nsubj,2
DEP-REL-CHG,nmod,flat,nmod→flat,2
DEP-REL-CHG,acl,compound:prt,acl→compound:prt,2
DEP-REL-CHG,acl,nmod,acl→nmod,2
DEP-REL-CHG,amod,det,amod→det,2
DEP-REL-CHG,compound,cop,compound→cop,2
DEP-REL-CHG,punct,acl,punct→acl,2
DEP-REL-CHG,cop,obj,cop→obj,2
DEP-REL-CHG,case,conj,case→conj,2
DEP-REL-CHG,iobj,obj,iobj→obj,2
DEP-REL-CHG,mark,conj,mark→conj,2
DEP-REL-CHG,aux:pass,flat,aux:pass→flat,2
DEP-REL-CHG,compound,nmod:poss,compound→nmod:poss,2
DEP-REL-CHG,amod,nmod:poss,amod→nmod:poss,2
DEP-REL-CHG,cc,parataxis,cc→parataxis,2
DEP-REL-CHG,nmod:poss,root,nmod:poss→root,2
DEP-REL-CHG,aux,flat,aux→flat,2
DEP-REL-CHG,mark,aux,mark→aux,2
DEP-REL-CHG,nmod:poss,punct,nmod:poss→punct,2
DEP-REL-CHG,nsubj,parataxis,nsubj→parataxis,2
DEP-REL-CHG,punct,advmod,punct→advmod,2
DEP-REL-CHG,xcomp,nummod,xcomp→nummod,2
DEP-REL-CHG,case,advmod,case→advmod,2
DEP-REL-CHG,xcomp,compound:prt,xcomp→compound:prt,2
DEP-REL-CHG,nmod,mark,nmod→mark,2
DEP-REL-CHG,punct,conj,punct→conj,2
DEP-REL-CHG,obj,advmod,obj→advmod,2
DEP-REL-CHG,case,fixed,case→fixed,2
DEP-REL-CHG,det,parataxis,det→parataxis,2
DEP-REL-CHG,cop,nsubj,cop→nsubj,2
DEP-REL-CHG,obl,flat,obl→flat,2
DEP-REL-CHG,compound:prt,nummod,compound:prt→nummod,2
DEP-REL-CHG,compound:prt,amod,compound:prt→amod,2
DEP-REL-CHG,obl:agent,acl,obl:agent→acl,2
DEP-REL-CHG,nmod:poss,nummod,nmod:poss→nummod,2
DEP-REL-CHG,obl,parataxis,obl→parataxis,2
DEP-REL-CHG,obj,nmod:poss,obj→nmod:poss,2
DEP-REL-CHG,compound:prt,punct,compound:prt→punct,2
DEP-REL-CHG,nsubj:pass,compound:prt,nsubj:pass→compound:prt,2
DEP-REL-CHG,mark,ccomp,mark→ccomp,2
DEP-REL-CHG,appos,conj,appos→conj,2
DEP-REL-CHG,iobj,case,iobj→case,2
DEP-REL-CHG,nsubj:pass,aux:pass,nsubj:pass→aux:pass,2
DEP-REL-CHG,obl:agent,cc,obl:agent→cc,2
DEP-REL-CHG,det,acl:relcl,det→acl:relcl,2
DEP-REL-CHG,acl,xcomp,acl→xcomp,2
DEP-REL-CHG,nsubj,obl,nsubj→obl,2
DEP-REL-CHG,cc,root,cc→root,2
DEP-REL-CHG,acl,compound,acl→compound,2
DEP-REL-CHG,mark,cop,mark→cop,2
DEP-REL-CHG,nmod,nsubj,nmod→nsubj,2
DEP-REL-CHG,advmod,xcomp,advmod→xcomp,2
DEP-REL-CHG,advmod,obl,advmod→obl,2
DEP-REL-CHG,ccomp,case,ccomp→case,2
DEP-REL-CHG,advmod,det,advmod→det,2
DEP-REL-CHG,punct,det,punct→det,2
DEP-REL-CHG,obl,obl:unmarked,obl→obl:unmarked,2
DEP-REL-CHG,nsubj:pass,discourse,nsubj:pass→discourse,2
DEP-REL-CHG,conj,nmod:unmarked,conj→nmod:unmarked,1
DEP-REL-CHG,aux,cc,aux→cc,1
DEP-REL-CHG,expl,case,expl→case,1
DEP-REL-CHG,aux,expl,aux→expl,1
DEP-REL-CHG,expl,obl,expl→obl,1
DEP-REL-CHG,nummod,parataxis,nummod→parataxis,1
DEP-REL-CHG,obl:unmarked,amod,obl:unmarked→amod,1
DEP-REL-CHG,ccomp,nsubj,ccomp→nsubj,1
DEP-REL-CHG,cc,obl,cc→obl,1
DEP-REL-CHG,cc,mark,cc→mark,1
DEP-REL-CHG,nsubj:pass,parataxis,nsubj:pass→parataxis,1
DEP-REL-CHG,aux:pass,nsubj:outer,aux:pass→nsubj:outer,1
DEP-REL-CHG,root,dislocated,root→dislocated,1
DEP-REL-CHG,amod,cop,amod→cop,1
DEP-REL-CHG,aux:pass,aux,aux:pass→aux,1
DEP-REL-CHG,det,obl:agent,det→obl:agent,1
DEP-REL-CHG,obl:agent,case,obl:agent→case,1
DEP-REL-CHG,cop,parataxis,cop→parataxis,1
DEP-REL-CHG,nummod,mark,nummod→mark,1
DEP-REL-CHG,flat,obj,flat→obj,1
DEP-REL-CHG,nummod,discourse,nummod→discourse,1
DEP-REL-CHG,amod,advcl,amod→advcl,1
DEP-REL-CHG,obl:agent,det,obl:agent→det,1
DEP-REL-CHG,nummod,det,nummod→det,1
DEP-REL-CHG,obl:unmarked,case,obl:unmarked→case,1
DEP-REL-CHG,case,cc,case→cc,1
DEP-REL-CHG,advcl,nummod,advcl→nummod,1
DEP-REL-CHG,nmod,nmod:poss,nmod→nmod:poss,1
DEP-REL-CHG,ccomp,fixed,ccomp→fixed,1
DEP-REL-CHG,fixed,obl,fixed→obl,1
DEP-REL-CHG,compound,obl:agent,compound→obl:agent,1
DEP-REL-CHG,obl:agent,punct,obl:agent→punct,1
DEP-REL-CHG,nmod:poss,conj,nmod:poss→conj,1
DEP-REL-CHG,det,discourse,det→discourse,1
DEP-REL-CHG,cop,appos,cop→appos,1
DEP-REL-CHG,obj,discourse,obj→discourse,1
DEP-REL-CHG,nummod,amod,nummod→amod,1
DEP-REL-CHG,xcomp,parataxis,xcomp→parataxis,1
DEP-REL-CHG,amod,xcomp,amod→xcomp,1
DEP-REL-CHG,xcomp,obl:unmarked,xcomp→obl:unmarked,1
DEP-REL-CHG,compound:prt,compound,compound:prt→compound,1
DEP-REL-CHG,det,aux,det→aux,1
DEP-REL-CHG,nsubj:pass,obl,nsubj:pass→obl,1
DEP-REL-CHG,nummod,nmod:unmarked,nummod→nmod:unmarked,1
DEP-REL-CHG,compound,iobj,compound→iobj,1
DEP-REL-CHG,iobj,mark,iobj→mark,1
DEP-REL-CHG,root,obl:agent,root→obl:agent,1
DEP-REL-CHG,obl:agent,compound,obl:agent→compound,1
DEP-REL-CHG,punct,xcomp,punct→xcomp,1
DEP-REL-CHG,nsubj:pass,dep,nsubj:pass→dep,1
DEP-REL-CHG,aux,nmod:unmarked,aux→nmod:unmarked,1
DEP-REL-CHG,root,iobj,root→iobj,1
DEP-REL-CHG,obj,aux:pass,obj→aux:pass,1
DEP-REL-CHG,xcomp,det,xcomp→det,1
DEP-REL-CHG,flat,det,flat→det,1
DEP-REL-CHG,aux,dep,aux→dep,1
DEP-REL-CHG,compound,ccomp,compound→ccomp,1
DEP-REL-CHG,mark,cc,mark→cc,1
DEP-REL-CHG,advcl,det,advcl→det,1
DEP-REL-CHG,obj,conj,obj→conj,1
DEP-REL-CHG,case,aux,case→aux,1
DEP-REL-CHG,aux,nmod:poss,aux→nmod:poss,1
DEP-REL-CHG,advmod,mark,advmod→mark,1
DEP-REL-CHG,flat,xcomp,flat→xcomp,1
DEP-REL-CHG,det,ccomp,det→ccomp,1
DEP-REL-CHG,nummod,advmod,nummod→advmod,1
DEP-REL-CHG,obj,dep,obj→dep,1
DEP-REL-CHG,cc,acl,cc→acl,1
DEP-REL-CHG,nummod,xcomp,nummod→xcomp,1
DEP-REL-CHG,acl:relcl,compound,acl:relcl→compound,1
DEP-REL-CHG,expl,discourse,expl→discourse,1
DEP-REL-CHG,amod,nsubj:pass,amod→nsubj:pass,1
