feature_id,canonical_value,headline_value,transformation,count,percentage
CONST-MOV,CONST-FRONT,CONST-FRONT,CONST-FRONT→CONST-FRONT,5307,93.02366345311131
CONST-MOV,CONST-POST,CONST-POST,CONST-POST→CONST-POST,398,6.976336546888693
