newspaper,total_pairs,h2c_count,c2h_count,h2c_bleu1_mean,h2c_bleu1_std,h2c_bleu1_median,h2c_bleu1_min,h2c_bleu1_max,h2c_bleu2_mean,h2c_bleu2_std,h2c_bleu2_median,h2c_bleu2_min,h2c_bleu2_max,h2c_bleu4_mean,h2c_bleu4_std,h2c_bleu4_median,h2c_bleu4_min,h2c_bleu4_max,h2c_meteor_mean,h2c_meteor_std,h2c_meteor_median,h2c_meteor_min,h2c_meteor_max,h2c_rouge1_mean,h2c_rouge1_std,h2c_rouge1_median,h2c_rouge1_min,h2c_rouge1_max,h2c_rouge2_mean,h2c_rouge2_std,h2c_rouge2_median,h2c_rouge2_min,h2c_rouge2_max,h2c_rougeL_mean,h2c_rougeL_std,h2c_rougeL_median,h2c_rougeL_min,h2c_rougeL_max,h2c_chrF_mean,h2c_chrF_std,h2c_chrF_median,h2c_chrF_min,h2c_chrF_max,h2c_exact_match_mean,h2c_exact_match_std,h2c_exact_match_median,h2c_exact_match_min,h2c_exact_match_max,h2c_length_ratio_mean,h2c_length_ratio_std,h2c_length_ratio_median,h2c_length_ratio_min,h2c_length_ratio_max,c2h_bleu1_mean,c2h_bleu1_std,c2h_bleu1_median,c2h_bleu1_min,c2h_bleu1_max,c2h_bleu2_mean,c2h_bleu2_std,c2h_bleu2_median,c2h_bleu2_min,c2h_bleu2_max,c2h_bleu4_mean,c2h_bleu4_std,c2h_bleu4_median,c2h_bleu4_min,c2h_bleu4_max,c2h_meteor_mean,c2h_meteor_std,c2h_meteor_median,c2h_meteor_min,c2h_meteor_max,c2h_rouge1_mean,c2h_rouge1_std,c2h_rouge1_median,c2h_rouge1_min,c2h_rouge1_max,c2h_rouge2_mean,c2h_rouge2_std,c2h_rouge2_median,c2h_rouge2_min,c2h_rouge2_max,c2h_rougeL_mean,c2h_rougeL_std,c2h_rougeL_median,c2h_rougeL_min,c2h_rougeL_max,c2h_chrF_mean,c2h_chrF_std,c2h_chrF_median,c2h_chrF_min,c2h_chrF_max,c2h_exact_match_mean,c2h_exact_match_std,c2h_exact_match_median,c2h_exact_match_min,c2h_exact_match_max,c2h_length_ratio_mean,c2h_length_ratio_std,c2h_length_ratio_median,c2h_length_ratio_min,c2h_length_ratio_max
Times-of-India,500,500,500,0.5862865725575833,0.15681877236278216,0.5810640921796215,0.0,1.0,0.48451294500919867,0.17575132170941168,0.4819721131797073,0.0,1.0,0.3168518402952817,0.20760382315263853,0.29251718341295524,0.0,1.0,0.6279204811556014,0.16886262746466338,0.6281097222480184,0.0,0.9998177842565598,0.8040859820222422,0.1288866250844814,0.8181818181818182,0.0,1.0,0.6125912149974657,0.17663992493737293,0.625,0.0,1.0,0.764298574862556,0.15202156635108766,0.793939393939394,0.0,1.0,0.955630270704228,0.04295058582554002,0.9714285714285714,0.7500000000000001,1.0,0.004,0.063118935352238,0.0,0.0,1.0,0.964592958632355,0.19923013927279004,0.9230769230769231,0.6153846153846154,2.0,0.6077423621618497,0.15883630332624887,0.6153846153846154,0.0,0.9285714285714286,0.5029533092875084,0.18029719442864606,0.5063696835418333,0.0,0.9258200997725515,0.3386502811740288,0.21248963553181358,0.3150107524723274,0.0,0.9193227152249185,0.764632583453096,0.17035843329129377,0.7955645161290325,0.0,0.9921405664212475,0.8565059049404592,0.1306072106574054,0.8799999999999999,0.0,1.0,0.6940199614408894,0.1908108191299146,0.72,0.0,1.0,0.8068404429576508,0.162503662728076,0.8441295546558705,0.0,1.0,0.9332777594403299,0.043879965248809036,0.9444444444444444,0.717948717948718,1.0,0.0,0.0,0.0,0.0,0.0,1.2394545138813715,0.22970805410584338,1.2142857142857142,0.55,2.0
