newspaper,total_pairs,h2c_count,c2h_count,h2c_bleu1_mean,h2c_bleu1_std,h2c_bleu1_median,h2c_bleu1_min,h2c_bleu1_max,h2c_bleu2_mean,h2c_bleu2_std,h2c_bleu2_median,h2c_bleu2_min,h2c_bleu2_max,h2c_bleu4_mean,h2c_bleu4_std,h2c_bleu4_median,h2c_bleu4_min,h2c_bleu4_max,h2c_meteor_mean,h2c_meteor_std,h2c_meteor_median,h2c_meteor_min,h2c_meteor_max,h2c_rouge1_mean,h2c_rouge1_std,h2c_rouge1_median,h2c_rouge1_min,h2c_rouge1_max,h2c_rouge2_mean,h2c_rouge2_std,h2c_rouge2_median,h2c_rouge2_min,h2c_rouge2_max,h2c_rougeL_mean,h2c_rougeL_std,h2c_rougeL_median,h2c_rougeL_min,h2c_rougeL_max,h2c_chrF_mean,h2c_chrF_std,h2c_chrF_median,h2c_chrF_min,h2c_chrF_max,h2c_exact_match_mean,h2c_exact_match_std,h2c_exact_match_median,h2c_exact_match_min,h2c_exact_match_max,h2c_length_ratio_mean,h2c_length_ratio_std,h2c_length_ratio_median,h2c_length_ratio_min,h2c_length_ratio_max,c2h_bleu1_mean,c2h_bleu1_std,c2h_bleu1_median,c2h_bleu1_min,c2h_bleu1_max,c2h_bleu2_mean,c2h_bleu2_std,c2h_bleu2_median,c2h_bleu2_min,c2h_bleu2_max,c2h_bleu4_mean,c2h_bleu4_std,c2h_bleu4_median,c2h_bleu4_min,c2h_bleu4_max,c2h_meteor_mean,c2h_meteor_std,c2h_meteor_median,c2h_meteor_min,c2h_meteor_max,c2h_rouge1_mean,c2h_rouge1_std,c2h_rouge1_median,c2h_rouge1_min,c2h_rouge1_max,c2h_rouge2_mean,c2h_rouge2_std,c2h_rouge2_median,c2h_rouge2_min,c2h_rouge2_max,c2h_rougeL_mean,c2h_rougeL_std,c2h_rougeL_median,c2h_rougeL_min,c2h_rougeL_max,c2h_chrF_mean,c2h_chrF_std,c2h_chrF_median,c2h_chrF_min,c2h_chrF_max,c2h_exact_match_mean,c2h_exact_match_std,c2h_exact_match_median,c2h_exact_match_min,c2h_exact_match_max,c2h_length_ratio_mean,c2h_length_ratio_std,c2h_length_ratio_median,c2h_length_ratio_min,c2h_length_ratio_max
Hindustan-Times,500,500,500,0.5279017603189968,0.13745925523720073,0.5276331810218101,0.16666666666666669,1.0,0.41348145215174265,0.15852670106079012,0.39658038223660486,0.03779644730092273,1.0,0.2439427284332145,0.1840585854519991,0.21665549026419015,0.01581527838933483,1.0,0.5655101078487651,0.161489844081526,0.5640067608493444,0.10000000000000002,0.9993141289437586,0.7893263095029336,0.10140211464892479,0.8,0.4615384615384615,1.0,0.5662704155697736,0.1726112216425838,0.5714285714285714,0.06666666666666667,1.0,0.7282212949919928,0.1378620661338918,0.7407407407407406,0.33333333333333326,1.0,0.9494571098897326,0.04095748051104635,0.9523809523809523,0.761904761904762,1.0,0.002,0.044676615807377355,0.0,0.0,1.0,0.9062113691434125,0.160727859782872,0.8888888888888888,0.5238095238095238,1.5555555555555556,0.5295882066527947,0.15066468515171832,0.5333333333333333,0.11764705882352941,0.9,0.41548643664293833,0.17037114200311554,0.4063717899402777,0.0324442842261525,0.8366600265340756,0.24826274374238355,0.187148759250366,0.21033342015444004,0.013618796864073041,0.8070557274927982,0.7285911173549511,0.1629049254350753,0.7438214647561152,0.12987012987012989,0.9906187178914452,0.8506795575024937,0.10340706244743496,0.8633540372670807,0.5217391304347826,1.0,0.6684277072308171,0.19757624916754432,0.6781609195402298,0.08,1.0,0.7841152965379059,0.15243365957985253,0.7999999999999999,0.34782608695652173,1.0,0.9278430906111369,0.04249757366149788,0.9333333333333332,0.7317073170731708,1.0,0.0,0.0,0.0,0.0,0.0,1.411294474969475,0.25491820851624086,1.375,0.8333333333333334,2.8333333333333335
